P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.02,1081.34,274.05,0.4672596682929358,1.0042845063074977,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.99,1077.45,285.19,0.4631538179202087,1.0008632567230056,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.72,1053.09,275.3,0.41483104088357103,0.9776179682699893,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.74,1090.29,276.31,0.4423883820494729,1.0058292836235398,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.97,1063.72,303.47,0.44875604978426553,0.9964987941079196,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.78,1085.13,268.77,0.44569223218336,1.0000525996942082,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.24,1089.96,289.63,0.4820295576572919,1.026809601323526,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.0,1061.99,296.31,0.45022615627476764,0.9967424835516131,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.61,1074.08,279.95,0.39143985001009696,0.9664723000251239,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.03,1077.09,285.41,0.46600864877367376,1.0034350765938478,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.77,1045.24,279.54,0.42261564992156503,0.9848238257769195,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.23,1066.19,286.94,0.47253272390871404,1.0106032580541933,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.84,1089.46,266.01,0.45427485942758505,0.9965512265840828,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.63,1068.49,296.6,0.38761717128440987,0.9669975786566389,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.96,1085.41,261.41,0.4641600282640397,1.0015284372628923,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.78,1082.93,264.62,0.44498925368060543,1.0013518489383955,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.66,1043.31,315.65,0.38138310865014663,0.9662223423519808,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.98,1059.13,292.86,0.45157658934817163,0.9963532447408542,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.95,1088.43,271.28,0.4645069514932016,1.00184350321076,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.62,1089.69,319.59,0.39804325931113255,0.9711539974044309,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.07,1072.45,277.41,0.4671602119360939,1.00418532863301,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.51,1069.85,311.64,0.3149865143121407,0.9199060090954709,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.73,1068.83,318.99,0.4197365457448085,0.9909230297563493,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.22,1064.12,314.68,0.46407608776095166,1.0093569341115805,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.14,1076.55,306.56,0.46489153189895954,1.0102158313480465,
20000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.68,1054.07,322.21,0.3954176619782473,0.9694540836371984,
