deviation_load,deviation_T_in,deviation_T_amb_input,deviation_eta_gross
-0.020000000000000018,-8.189999999999827,38.099999999999966,-0.012647042429618283
0.010000000000000009,-4.2999999999999545,26.95999999999998,-0.00854119205689119
0.28,20.060000000000173,36.849999999999966,0.03978158497974649
0.26,-17.139999999999873,35.839999999999975,0.012224243813844626
0.030000000000000027,9.430000000000064,8.67999999999995,0.005856576079052045
0.21999999999999997,-11.980000000000018,43.379999999999995,0.008920393679957506
-0.24,-16.809999999999945,22.519999999999982,-0.027416931793974364
0.0,11.160000000000082,15.839999999999975,0.004386469588549824
0.39,-0.9299999999998363,32.19999999999999,0.06317277585322056
-0.030000000000000027,-3.939999999999827,26.739999999999952,-0.011396022910356296
0.22999999999999998,27.910000000000082,32.60999999999996,0.03199697594175255
-0.22999999999999998,6.960000000000036,25.20999999999998,-0.01792009804539657
0.16000000000000003,-16.309999999999945,46.139999999999986,0.00033776643573252274
0.37,4.660000000000082,15.549999999999955,0.06699545457890765
0.040000000000000036,-12.259999999999991,50.73999999999995,-0.00954740240072216
0.21999999999999997,-9.779999999999973,47.52999999999997,0.009623372182712087
0.33999999999999997,29.840000000000146,-3.5,0.07322951721317095
0.020000000000000018,14.019999999999982,19.289999999999964,0.0030360365151459456
0.050000000000000044,-15.279999999999973,40.870000000000005,-0.009894325629884071
0.38,-16.539999999999964,-7.439999999999998,0.056569366552184974
-0.07000000000000006,0.7000000000000455,34.73999999999995,-0.012547586072776395
0.49,3.300000000000182,0.5099999999999909,0.13962611155117682
0.27,4.320000000000164,-6.840000000000032,0.03487608011850901
-0.21999999999999997,9.0300000000002,-2.5300000000000296,-0.009463461897634196
-0.1399999999999999,-3.3999999999998636,5.589999999999975,-0.010278906035641966
0.31999999999999995,19.080000000000155,-10.060000000000002,0.05919496388507023
-0.19999999999999996,-0.14999999999986358,31.46999999999997,-0.019720903871233597
0.07999999999999996,25.00999999999999,4.269999999999982,0.015505615224551128
0.51,12.310000000000173,35.44999999999999,0.16061933252792
-0.17999999999999994,0.41000000000008185,40.039999999999964,-0.018610663312934594
0.010000000000000009,28.220000000000027,-0.57000000000005,0.011121366675545752
-0.030000000000000027,29.470000000000027,46.35999999999996,0.000886172331853341
0.07999999999999996,19.680000000000064,10.199999999999989,0.01373170782015104
0.06000000000000005,22.860000000000127,2.7199999999999704,0.013147833771303796
-0.25,20.460000000000036,-7.900000000000034,-0.006457644878912483
-0.15999999999999992,-2.5,33.299999999999955,-0.01869482290557567
-0.030000000000000027,28.65000000000009,43.00999999999999,0.0005929852007180436
0.17000000000000004,10.840000000000146,37.5,0.010893861166855923
0.39,-14.240000000000009,27.46999999999997,0.0543517034875699
0.26,18.330000000000155,7.109999999999957,0.04128236320753137
-0.030000000000000027,7.080000000000155,2.4399999999999977,0.000610958244277926
-0.020000000000000018,22.8900000000001,21.159999999999968,0.0013706146446054723
0.33999999999999997,-12.709999999999809,13.329999999999984,0.04485513949829101
0.53,-6.490000000000009,26.339999999999975,0.1609374051296874
-0.06000000000000005,25.940000000000055,40.10999999999996,-0.0021910114042055784
0.26,7.230000000000018,19.649999999999977,0.029915402957313042
0.43000000000000005,22.430000000000064,3.169999999999959,0.11293898717726192
-0.1299999999999999,6.620000000000118,4.729999999999961,-0.005983241843080078
-0.040000000000000036,18.410000000000082,-4.240000000000009,0.004330216435219136
0.18000000000000005,13.180000000000064,0.8599999999999568,0.020481207719771133
0.47,15.650000000000091,13.449999999999989,0.1353766789178818
0.41000000000000003,-13.849999999999909,22.66999999999996,0.06417014886964995
0.51,-10.399999999999864,43.56999999999999,0.13524770211233883
-0.1399999999999999,24.560000000000173,20.75,-0.004772664804465587
0.36,16.769999999999982,16.279999999999973,0.07152684350478522
-0.21999999999999997,18.980000000000018,-4.0400000000000205,-0.005718512563662459
0.31000000000000005,14.259999999999991,3.6999999999999886,0.0527169966930251
0.18999999999999995,8.340000000000146,17.039999999999964,0.019975983909727046
0.27,9.350000000000136,21.549999999999955,0.032024138088426635
-0.18999999999999995,-14.779999999999973,-3.400000000000034,-0.01778858958394619
0.25,-6.309999999999945,42.639999999999986,0.015406559916796236
0.38,-7.0499999999999545,33.0,0.054966988579313425
-0.08000000000000007,-2.449999999999818,32.0,-0.014335535292741675
0.020000000000000018,14.160000000000082,30.439999999999998,-0.0010389200073477878
0.06999999999999995,26.8900000000001,39.549999999999955,0.007477752897584733
-0.10000000000000009,12.509999999999991,48.51999999999998,-0.009771723280861455
0.36,-18.179999999999836,39.16999999999996,0.04006039628139574
-0.10000000000000009,16.980000000000018,14.539999999999964,-0.00010682089111385684
-0.22999999999999998,-15.509999999999991,49.129999999999995,-0.027741544743992985
0.54,-2.6299999999998818,-7.170000000000016,0.1853701667667912
0.4,12.240000000000009,15.079999999999984,0.0857367660920037
0.19999999999999996,-1.9099999999998545,47.5,0.00992290652343264
0.32999999999999996,1.6300000000001091,23.379999999999995,0.04372558491408374
0.43000000000000005,15.940000000000055,34.50999999999999,0.09849681022590151
0.16000000000000003,11.080000000000155,23.539999999999964,0.01091714414221151
0.08999999999999997,21.170000000000073,1.0699999999999932,0.01511505149435921
-0.07000000000000006,1.4400000000000546,-8.890000000000043,-0.004442029285995075
-0.17999999999999994,13.980000000000018,24.91999999999996,-0.013006609385294354
0.41000000000000003,-6.0499999999999545,33.829999999999984,0.0684262212319598
-0.09000000000000008,-7.129999999999882,13.739999999999952,-0.008932754758454786
0.12,2.7100000000000364,2.9699999999999704,0.011143428759935847
0.43000000000000005,-15.889999999999873,35.15999999999997,0.0709183229274597
0.27,15.440000000000055,28.989999999999952,0.03422279976863296
0.09999999999999998,-7.779999999999973,44.75999999999999,-0.002438583680081652
0.13,-11.6099999999999,-3.170000000000016,0.006843381403542015
0.030000000000000027,2.1000000000001364,-2.2700000000000387,0.0033725048456041407
0.20999999999999996,-11.459999999999809,37.329999999999984,0.007986914792050936
0.17000000000000004,17.190000000000055,36.0,0.01294666264523886
-0.1200000000000001,6.070000000000164,16.859999999999957,-0.005641336439088596
0.53,-7.990000000000009,44.339999999999975,0.15890259565020143
0.47,-14.9699999999998,7.3799999999999955,0.10562175831893744
-0.08000000000000007,25.360000000000127,-4.960000000000036,0.004394504945645417
0.22999999999999998,-5.759999999999991,-7.670000000000016,0.019951869127902866
-0.1200000000000001,-7.569999999999936,14.189999999999998,-0.010765738544120385
0.31999999999999995,28.29000000000019,-0.7800000000000296,0.0653144285350507
-0.06000000000000005,3.759999999999991,37.94999999999999,-0.010699819800703392
0.06999999999999995,-8.429999999999836,48.70999999999998,-0.0052263070933149525
-0.21999999999999997,29.930000000000064,47.339999999999975,-0.009269531792219288
0.33999999999999997,12.700000000000045,41.799999999999955,0.05353434345103136
0.39,-15.429999999999836,-4.5,0.06145864596029993
0.43000000000000005,4.460000000000036,28.67999999999995,0.08819218752949726
0.28,7.540000000000191,16.599999999999966,0.03963116476481099
0.49,24.410000000000082,24.529999999999973,0.15536385537410352
0.44999999999999996,27.0300000000002,7.699999999999989,0.1315049809912997
0.44999999999999996,14.63000000000011,39.14999999999998,0.11064070881619781
-0.17999999999999994,13.320000000000164,4.779999999999973,-0.006005108241832702
0.4,19.920000000000073,-2.9399999999999977,0.09251002257129143
0.22999999999999998,28.810000000000173,41.579999999999984,0.0325538080713389
-0.18999999999999995,-15.7199999999998,26.5,-0.025560057013578996
-0.1399999999999999,-5.169999999999845,13.019999999999982,-0.010926775864103067
0.4,29.690000000000055,11.549999999999955,0.10129424332233972
0.49,28.00999999999999,3.409999999999968,0.1674304748255651
-0.1499999999999999,13.040000000000191,40.620000000000005,-0.01241626643501198
0.48,20.560000000000173,-8.310000000000002,0.14938207060605152
0.36,16.730000000000018,1.7699999999999818,0.07149854796702926
-0.24,15.620000000000118,-1.3100000000000023,-0.007864092811091572
0.49,-17.799999999999955,21.69999999999999,0.1117582697083378
0.14,29.590000000000146,14.370000000000005,0.022335231163274516
-0.050000000000000044,0.36000000000012733,19.149999999999977,-0.006992733912298599
-0.050000000000000044,-8.8599999999999,-5.689999999999998,-0.007122165696426097
0.24,-6.230000000000018,49.870000000000005,0.013237384210410208
0.33999999999999997,3.9600000000000364,20.389999999999986,0.05044410747064282
0.38,-19.819999999999936,16.739999999999952,0.05435202063601263
0.37,4.210000000000036,27.649999999999977,0.05878963077290161
0.30000000000000004,-14.329999999999927,9.919999999999959,0.031379343714600216
-0.15999999999999992,22.170000000000073,-7.550000000000011,-0.0014956877986645467
0.37,9.5300000000002,46.00999999999999,0.0622235809772268
0.13,-5.449999999999818,11.629999999999995,0.00910264102257563
-0.050000000000000044,1.2200000000000273,23.060000000000002,-0.009939954225084702
0.07999999999999996,-16.4699999999998,50.56,-0.007605015458874598
-0.040000000000000036,13.460000000000036,24.339999999999975,-0.00464883407917166
0.5,-11.309999999999945,-8.710000000000036,0.1332636391361261
-0.07000000000000006,-18.7199999999998,26.75999999999999,-0.019585568097077455
-0.18999999999999995,17.75,27.810000000000002,-0.012417723887523158
0.43999999999999995,11.970000000000027,-2.7900000000000205,0.109665611971557
0.32999999999999996,23.670000000000073,41.95999999999998,0.05737656749650233
