deviation_load,deviation_T_in,deviation_T_amb_input,deviation_eta_Q
-0.020000000000000018,-8.189999999999827,38.099999999999966,-0.004306798468318829
0.010000000000000009,-4.2999999999999545,26.95999999999998,-0.0008855488838267478
0.28,20.060000000000173,36.849999999999966,0.022359739569189685
0.26,-17.139999999999873,35.839999999999975,-0.005851575784361018
0.030000000000000027,9.430000000000064,8.67999999999995,0.0034789137312591922
0.21999999999999997,-11.980000000000018,43.379999999999995,-7.489185502940199e-05
-0.24,-16.809999999999945,22.519999999999982,-0.026831893484347114
0.0,11.160000000000082,15.839999999999975,0.003235224287565619
0.39,-0.9299999999998363,32.19999999999999,0.033505407814054866
-0.030000000000000027,-3.939999999999827,26.739999999999952,-0.0034573687546689547
0.22999999999999998,27.910000000000082,32.60999999999996,0.015153882062259205
-0.22999999999999998,6.960000000000036,25.20999999999998,-0.010625550215014434
0.16000000000000003,-16.309999999999945,46.139999999999986,0.0034264812550960366
0.37,4.660000000000082,15.549999999999955,0.03298012918254001
0.040000000000000036,-12.259999999999991,50.73999999999995,-0.0015507294237134817
0.21999999999999997,-9.779999999999973,47.52999999999997,-0.0013741410992168523
0.33999999999999997,29.840000000000146,-3.5,0.03375536548719804
0.020000000000000018,14.019999999999982,19.289999999999964,0.0036244630983246484
0.050000000000000044,-15.279999999999973,40.870000000000005,-0.0018657953715811582
0.38,-16.539999999999964,-7.439999999999998,0.028823710434748073
-0.07000000000000006,0.7000000000000455,34.73999999999995,-0.0042076207938311905
0.49,3.300000000000182,0.5099999999999909,0.08007169874370801
0.27,4.320000000000164,-6.840000000000032,0.00905467808282967
-0.21999999999999997,9.0300000000002,-2.5300000000000296,-0.00937922627240162
-0.1399999999999999,-3.3999999999998636,5.589999999999975,-0.010238123508867658
0.31999999999999995,19.080000000000155,-10.060000000000002,0.030523624201980404
-0.19999999999999996,-0.14999999999986358,31.46999999999997,-0.012234959103266108
0.07999999999999996,25.00999999999999,4.269999999999982,0.002345148060848401
0.51,12.310000000000173,35.44999999999999,0.0992184070145764
-0.17999999999999994,0.41000000000008185,40.039999999999964,-0.010817467411097792
0.010000000000000009,28.220000000000027,-0.57000000000005,0.003275180597228422
-0.030000000000000027,29.470000000000027,46.35999999999996,0.0033761278198960465
0.07999999999999996,19.680000000000064,10.199999999999989,0.0033675298831600253
0.06000000000000005,22.860000000000127,2.7199999999999704,0.0033295627217524437
-0.25,20.460000000000036,-7.900000000000034,-0.006130031047181794
-0.15999999999999992,-2.5,33.299999999999955,-0.010933723156114739
-0.030000000000000027,28.65000000000009,43.00999999999999,0.0034018609105236353
0.17000000000000004,10.840000000000146,37.5,-0.0036133154495719966
0.39,-14.240000000000009,27.46999999999997,0.032054915688353836
0.26,18.330000000000155,7.109999999999957,0.016607073078573453
-0.030000000000000027,7.080000000000155,2.4399999999999977,0.0005687328906829325
-0.020000000000000018,22.8900000000001,21.159999999999968,0.003564296894422281
0.33999999999999997,-12.709999999999809,13.329999999999984,0.020261256324825228
0.53,-6.490000000000009,26.339999999999975,0.0991653404432784
-0.06000000000000005,25.940000000000055,40.10999999999996,0.003449249826787182
0.26,7.230000000000018,19.649999999999977,0.008163396672024814
0.43000000000000005,22.430000000000064,3.169999999999959,0.06348299980831762
-0.1299999999999999,6.620000000000118,4.729999999999961,-0.005605525883926377
-0.040000000000000036,18.410000000000082,-4.240000000000009,0.003227252028616845
0.18000000000000005,13.180000000000064,0.8599999999999568,-0.006595306688913394
0.47,15.650000000000091,13.449999999999989,0.07871920902738361
0.41000000000000003,-13.849999999999909,22.66999999999996,0.033475916582190623
0.51,-10.399999999999864,43.56999999999999,0.08155945753275962
-0.1399999999999999,24.560000000000173,20.75,0.0005531771698574772
0.36,16.769999999999982,16.279999999999973,0.03353526298651699
-0.21999999999999997,18.980000000000018,-4.0400000000000205,-0.0053111367576034185
0.31000000000000005,14.259999999999991,3.6999999999999886,0.02602518027398082
0.18999999999999995,8.340000000000146,17.039999999999964,-0.005759680761946995
0.27,9.350000000000136,21.549999999999955,0.01289496191637185
-0.18999999999999995,-14.779999999999973,-3.400000000000034,-0.02123984297372916
0.25,-6.309999999999945,42.639999999999986,-0.00478301087212285
0.38,-7.0499999999999545,33.0,0.03218805863863006
-0.08000000000000007,-2.449999999999818,32.0,-0.006249650178274613
0.020000000000000018,14.160000000000082,30.439999999999998,0.003616085333572827
0.06999999999999995,26.8900000000001,39.549999999999955,0.0025586266711330463
-0.10000000000000009,12.509999999999991,48.51999999999998,-0.0017534365099199922
0.36,-18.179999999999836,39.16999999999996,0.022567273368852447
-0.10000000000000009,16.980000000000018,14.539999999999964,-9.905260244325031e-05
-0.22999999999999998,-15.509999999999991,49.129999999999995,-0.02509079136776793
0.54,-2.6299999999998818,-7.170000000000016,0.11392447083682977
0.4,12.240000000000009,15.079999999999984,0.036034680820002274
0.19999999999999996,-1.9099999999998545,47.5,-0.001914553311128775
0.32999999999999996,1.6300000000001091,23.379999999999995,0.024550657886701188
0.43000000000000005,15.940000000000055,34.50999999999999,0.057679032314204015
0.16000000000000003,11.080000000000155,23.539999999999964,-0.002029589541322596
0.08999999999999997,21.170000000000073,1.0699999999999932,0.00291763740964901
-0.07000000000000006,1.4400000000000546,-8.890000000000043,-0.003956916706206681
-0.17999999999999994,13.980000000000018,24.91999999999996,-0.005349559819622818
0.41000000000000003,-6.0499999999999545,33.829999999999984,0.03343923439540686
-0.09000000000000008,-7.129999999999882,13.739999999999952,-0.008815563346073918
0.12,2.7100000000000364,2.9699999999999704,0.0032750943235048124
0.43000000000000005,-15.889999999999873,35.15999999999997,0.03203733269936482
0.27,15.440000000000055,28.989999999999952,0.017473258390992674
0.09999999999999998,-7.779999999999973,44.75999999999999,0.003404891894842388
0.13,-11.6099999999999,-3.170000000000016,0.0036042684825192683
0.030000000000000027,2.1000000000001364,-2.2700000000000387,0.0031031970549973975
0.20999999999999996,-11.459999999999809,37.329999999999984,0.0017180133954920462
0.17000000000000004,17.190000000000055,36.0,-0.007023892779642771
-0.1200000000000001,6.070000000000164,16.859999999999957,-0.005225134556952393
0.53,-7.990000000000009,44.339999999999975,0.09744627671764283
0.47,-14.9699999999998,7.3799999999999955,0.05655744681389441
-0.08000000000000007,25.360000000000127,-4.960000000000036,0.003236371858963638
0.22999999999999998,-5.759999999999991,-7.670000000000016,-0.005719322836650442
-0.1200000000000001,-7.569999999999936,14.189999999999998,-0.01074730644051114
0.31999999999999995,28.29000000000019,-0.7800000000000296,0.032610689378135604
-0.06000000000000005,3.759999999999991,37.94999999999999,-0.002589480830131774
0.06999999999999995,-8.429999999999836,48.70999999999998,0.0025150934846965844
-0.21999999999999997,29.930000000000064,47.339999999999975,-0.0012983794447062325
0.33999999999999997,12.700000000000045,41.799999999999955,0.031967568103146826
0.39,-15.429999999999836,-4.5,0.03193902029751683
0.43000000000000005,4.460000000000036,28.67999999999995,0.047930664116711985
0.28,7.540000000000191,16.599999999999966,0.014772474059137619
0.49,24.410000000000082,24.529999999999973,0.09302047338519681
0.44999999999999996,27.0300000000002,7.699999999999989,0.07636838936499568
0.44999999999999996,14.63000000000011,39.14999999999998,0.06806989774628147
-0.17999999999999994,13.320000000000164,4.779999999999973,-0.005629791991450861
0.4,19.920000000000073,-2.9399999999999977,0.044121693770609594
0.22999999999999998,28.810000000000173,41.579999999999984,0.015817092181506398
-0.18999999999999995,-15.7199999999998,26.5,-0.021844768444226337
-0.1399999999999999,-5.169999999999845,13.019999999999982,-0.010915173462290206
0.4,29.690000000000055,11.549999999999955,0.05255544919498367
0.49,28.00999999999999,3.409999999999968,0.09725565322542362
-0.1499999999999999,13.040000000000191,40.620000000000005,-0.004078976910640297
0.48,20.560000000000173,-8.310000000000002,0.0837532542658076
0.36,16.730000000000018,1.7699999999999818,0.03353198114740663
-0.24,15.620000000000118,-1.3100000000000023,-0.007667326186668322
0.49,-17.799999999999955,21.69999999999999,0.06756843974680204
0.14,29.590000000000146,14.370000000000005,-0.006173110762372036
-0.050000000000000044,0.36000000000012733,19.149999999999977,-0.0031846842294555033
-0.050000000000000044,-8.8599999999999,-5.689999999999998,-0.006859859253165346
0.24,-6.230000000000018,49.870000000000005,-0.007501810562212774
0.33999999999999997,3.9600000000000364,20.389999999999986,0.028225180692054597
0.38,-19.819999999999936,16.739999999999952,0.02729536568920221
0.37,4.210000000000036,27.649999999999977,0.032911041811405584
0.30000000000000004,-14.329999999999927,9.919999999999959,0.0049379215187688175
-0.15999999999999992,22.170000000000073,-7.550000000000011,-0.001370937193503674
