P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.92,1067.24,284.02,0.4538563561948527,0.9965851724157129,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.12,1082.15,265.5,0.4736764487215086,1.0112667888935583,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.18,1077.47,263.79,0.47511869105472004,1.0133797161630609,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.17,1063.5,311.66,0.4615222425124934,1.006604527427222,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.04,1057.59,309.15,0.45123187465391046,0.9968735691545947,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.68,1066.23,272.73,0.41164358517254096,0.9752342622183261,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.84,1079.93,307.28,0.4428013589791168,0.9966978949548388,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.24,1054.22,321.39,0.46122706777943384,1.0062801959220653,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.07,1058.23,307.86,0.4536056225668001,0.9990373097331614,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.69,1061.18,292.96,0.40996552137996295,0.9750857582880622,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.73,1082.07,261.24,0.4357975924871972,1.0003682974228492,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.86,1088.45,299.46,0.44810584994784003,0.9963760069395521,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.7,1057.21,275.85,0.41185347744217937,0.9753957330592329,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.61,1089.73,270.56,0.40206514161349965,0.9684674078726199,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.04,1049.06,300.28,0.4483654730121721,0.9964246261432739,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.22,1064.61,279.03,0.4720365722979678,1.009548428510986,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.65,1070.39,282.02,0.40430189333171324,0.969985327652264,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.55,1074.04,287.74,0.3582361060215754,0.9444988968552332,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.12,1064.24,291.78,0.4660390559357341,1.0040204557634465,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.09,1052.88,280.9,0.460575102991306,0.9981946616906476,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.08,1056.31,307.17,0.4534831527631354,0.9989218197130315,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.2,1068.25,322.57,0.4647159727682316,1.0100317891895456,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.92,1083.13,262.21,0.45950937119187224,0.9971406917437631,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.22,1085.42,274.01,0.4805625790096874,1.0219329378381095,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.48,1079.09,321.84,0.29535167493038306,0.9111036967531435,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.61,1062.1,319.62,0.37501713549312465,0.9683781471095573,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.47,1055.09,315.4,0.25592064306442214,0.8745452372028578,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.05,1064.95,287.23,0.46266116023863835,1.0003268151932159,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.54,1080.51,305.31,0.34917239752403856,0.9435893427019066,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.68,1055.87,318.83,0.3966686013992514,0.9702736823010872,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.61,1090.96,298.63,0.3948057147015928,0.969046884901007,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.71,1066.62,308.25,0.41276930989981514,0.9827687795274174,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.49,1046.77,264.63,0.2773233542925557,0.8853657166326512,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.49,1069.59,288.78,0.30336976228670526,0.9108444010596143,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.94,1086.04,276.62,0.4626327246130204,1.000127147162433,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.51,1070.58,286.41,0.32416740533532007,0.9201695738902275,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.66,1084.06,279.95,0.4166402915576767,0.9789240654248496,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.56,1068.08,317.63,0.35136178729097134,0.9456216650065042,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.72,1086.21,267.03,0.4357409247513538,1.000305036873886,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.67,1068.63,318.11,0.40195967926264853,0.9740017128408619,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.63,1062.54,285.68,0.391511960821793,0.9664879030917114,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.14,1080.84,316.76,0.4664994536696004,1.0120220343182464,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.77,1066.01,316.53,0.4277475883161917,1.0001590384999466,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.19,1089.84,281.47,0.4808697074515215,1.022454782002465,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.03,1082.53,269.88,0.46841504817915597,1.0055820404371363,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.11,1059.87,279.19,0.46467024286417874,1.0019986812190913,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.75,1069.15,263.05,0.4328770188620489,0.9970635167233233,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.06,1074.95,313.71,0.45967440399696735,1.0045546158347842,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.79,1084.96,319.58,0.43886248483718693,0.998046607344772,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.68,1047.05,285.86,0.3987324625198879,0.9676440518452555,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.05,1087.12,322.2,0.46366556727132047,1.008921274346713,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.77,1078.38,320.06,0.43448664584687563,1.0059872837851516,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.7,1069.21,290.19,0.4189632016842166,0.9814038029032703,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.82,1088.65,302.1,0.44380149120347145,0.9966996333247631,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.94,1075.4,297.33,0.45159375800530727,0.9967827968328333,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.55,1071.65,294.93,0.3532058331233931,0.9424420873904543,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.8,1091.24,289.61,0.44977046746570576,0.9966860111108398,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.76,1055.59,300.02,0.4189154487834412,0.9899459292632284,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.72,1076.65,302.98,0.42199659140426476,0.9935931751002893,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.74,1075.77,283.21,0.4344300482510852,0.9988824066464599,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.53,1078.51,296.92,0.34221596397786525,0.9349732599193644,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.86,1071.95,284.69,0.44977406738247777,0.9966725220457786,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.93,1044.95,317.23,0.43888145833008435,0.9980090071456793,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.23,1061.49,261.44,0.4713269975072231,1.0087780758945066,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.1,1048.13,268.25,0.45926450547425013,0.996900594764785,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.0,1053.29,303.87,0.44723965534478255,0.9964516306674115,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.97,1073.27,292.59,0.4587576847157578,0.9976485514151627,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.58,1051.86,282.53,0.3574201146019205,0.9435438834370852,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.1,1045.67,296.28,0.45375293812658524,0.9967891944284292,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.92,1070.83,311.28,0.44732940916632696,0.9964397025686421,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.5,1072.25,280.73,0.31679753638744057,0.9174396680699418,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.81,1044.7,313.33,0.42327111569485426,0.9950838638811654,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.73,1047.54,278.3,0.4139808156715935,0.9769927556369312,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.69,1074.77,275.06,0.4201534013956265,0.9821004397256913,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.76,1051.78,293.62,0.4225897719879525,0.9870146856930231,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.5,1050.7,305.9,0.2837901178011639,0.8992237304290193,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.24,1089.45,306.2,0.4754659600025511,1.0264465269821785,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.07,1048.32,295.47,0.45421275433427927,0.9966867368191078,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.56,1043.63,318.64,0.3278672909801147,0.9268979602062145,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.8,1058.5,305.03,0.42968403978062714,1.0023380320370996,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.52,1090.53,290.29,0.3515476465341962,0.9384984774450135,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.57,1072.57,306.37,0.3616881830210556,0.9553953851475357,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.85,1087.73,320.84,0.44681771715691154,0.9965039338285446,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.15,1092.56,296.6,0.4747252770696725,1.0208453453204474,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.21,1050.94,312.88,0.458620630998884,1.0035639643245162,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.0,1052.32,264.33,0.45478610894425325,0.9964949157435141,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.47,1073.49,272.21,0.28708551759582185,0.89378582836289,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.78,1054.63,281.93,0.43086542213364337,0.9947549566761701,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.51,1059.1,310.07,0.30318559960145036,0.9155326007131039,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.01,1050.19,266.11,0.4547167934705083,0.9965030858696081,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.9,1062.91,294.06,0.44833757658869217,0.9966934706893579,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.63,1049.59,301.66,0.37453950930865776,0.9687391613669505,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.96,1076.29,276.33,0.4604070371344045,0.9980170386705579,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.23,1080.39,265.22,0.47894752691429315,1.0194211002764229,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.01,1053.95,279.62,0.45602947214074097,0.9963841702232394,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.21,1084.59,267.81,0.4797267340346692,1.0206353309597882,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.87,1044.23,295.73,0.4379188675814377,1.0068896585560048,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.98,1066.91,312.02,0.4505419108498994,0.9967865419986173,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.19,1055.23,310.74,0.4593387305158102,1.0041767442956093,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.62,1081.45,284.14,0.40043135790655243,0.9679222726250369,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.25,1078.01,320.67,0.47117538131681974,1.0193319985369222,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.66,1087.28,268.76,0.41869749785731897,0.9805066749970788,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.85,1056.5,309.65,0.4359733133297164,1.0034433217406544,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.17,1091.97,274.88,0.48071991034854755,1.0221768536223346,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.01,1093.09,290.75,0.47036129219356776,1.0084450958851787,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.08,1083.33,294.53,0.46938953561880115,1.0093786069883603,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.11,1063.3,314.64,0.45820107950203265,1.0032020173285077,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.15,1049.83,293.18,0.46139093640772183,1.0004222333643062,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.13,1043.84,261.98,0.4593373992293591,0.9969720303349578,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.99,1049.45,275.46,0.4530331509098342,0.9966505300242029,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.02,1076.1,310.36,0.4573480528783441,1.002456152651614,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.74,1065.57,289.39,0.42778568213134816,0.9915527058336068,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.63,1067.8,297.9,0.38715811879728645,0.9668887794956433,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.59,1085.58,292.26,0.38956849306371855,0.9663842889369009,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.95,1076.87,270.19,0.4597472099174015,0.997373545587659,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.91,1048.76,269.26,0.44644777766291693,0.9986177034554465,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.64,1070.06,298.39,0.39231538557401757,0.9679134146256503,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.54,1047.19,314.38,0.3164356641263871,0.9203856070597995,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.82,1073.02,300.68,0.43824089054542237,0.9992636449845296,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.88,1074.33,273.17,0.4528132403621875,0.9966627525386688,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.98,1079.52,288.01,0.4632071527933884,1.0008877289075193,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.87,1045.95,288.3,0.4420205954834367,1.0059984427057476,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.6,1077.61,315.72,0.38145698225168573,0.9662328796564074,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.8,1079.27,268.57,0.4460241642712437,0.9994281404740304,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.53,1043.25,274.17,0.3122726234385636,0.9156907269268704,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.89,1060.56,286.64,0.44844567562878657,0.9965971043668913,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.16,1053.7,284.95,0.46495966427744534,1.0023238655030122,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.59,1051.41,312.4,0.35479640881802826,0.9487701836236769,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.9,1071.29,277.34,0.45359771024403034,0.9966115197664508,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.58,1081.56,304.61,0.37513970234371286,0.9682844796601209,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.74,1052.71,316.09,0.4119058784523811,0.9818388363742772,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.17,1057.83,302.57,0.45935320049730016,1.004193073553934,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.14,1084.46,308.7,0.46808945536657653,1.0145301379142113,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.46,1083.59,277.45,0.28731356623940707,0.8940164552389891,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.96,1086.72,303.36,0.45683997616654165,1.0020051868619921,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.57,1091.62,278.05,0.38548258566677823,0.9669541697016847,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.84,1060.47,291.12,0.4433667058067878,1.002904317954372,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.07,1090.21,266.32,0.4738130335878157,1.0114089121232126,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.81,1060.84,270.92,0.44115224678655035,1.0078282276938197,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.88,1063.82,271.54,0.4488375877728486,0.9966150079331065,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.1,1088.13,314.03,0.46715243539222756,1.0130549119004515,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.49,1046.4,301.07,0.26798473226708536,0.8849740067734746,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.18,1059.73,299.3,0.460579573085243,1.005565145308846,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.95,1045.45,303.92,0.4404858338956968,0.996578624691683,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.02,1088.88,264.08,0.4701343817504078,1.0074844458697354,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.78,1062.23,283.43,0.4354901871471895,1.0000797807146768,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.89,1057.07,273.43,0.44737928652211223,0.9970664212072257,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.98,1065.4,262.64,0.4579226656421195,0.9967143255076547,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.83,1059.22,271.95,0.4427333340095239,1.0052757570904667,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.65,1092.43,267.29,0.4186563622417167,0.9804613506678003,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.0,1073.15,312.15,0.45461262586331885,0.999977707839179,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.78,1078.2,321.42,0.4356170163332229,1.0040661498397867,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.61,1068.42,317.62,0.37928408248659873,0.965885616105976,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.63,1091.13,284.62,0.410797242313736,0.9746481022887811,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.18,1073.75,312.34,0.46581285337273615,1.011176811350352,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.89,1055.21,299.77,0.43896223936805917,0.9978495157467627,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.75,1051.8,282.73,0.42192164790759484,0.9840538006113061,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.73,1070.14,287.31,0.42829406900347805,0.9919033781943313,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.81,1092.4,275.92,0.45190814193598666,0.9966958162971764,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.93,1059.13,308.85,0.44391204681845225,0.9966978773061465,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.13,1087.35,265.81,0.47648042042796085,1.0155440323561966,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.94,1054.11,290.92,0.45008868758168097,0.9966995332610504,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,1.09,1075.72,289.83,0.4691603164686023,1.0069364420621072,
60000000.0,1073.15,24500000.0,2.78,25.0,250.0,0.85,1072.05,307.43,0.4408970258647993,0.9966113618567494,
