Scores
-10000
-0.3268420696258545
-0.01520417258143425
-0.015226746909320354
-0.020129552111029625
-0.012624349445104599
-0.04704691097140312
-0.08170047402381897
-0.007677897345274687
-0.005001625046133995
-0.3268420696258545
-0.0152177345007658
-0.0817003920674324
-0.008296918123960495
-0.3268420696258545
-0.015218358486890793
-0.015807457268238068
-0.01521895732730627
-0.0817003846168518
-0.3268420696258545
-0.008730350993573666
-0.3268420696258545
-0.017027711495757103
-0.01520437840372324
-0.036377862095832825
-0.015192831866443157
-0.004817537497729063
-0.3268420696258545
-0.015655886381864548
-0.08170042186975479
-0.3268420696258545
-0.0817003920674324
-0.013413140550255775
-0.0031692602206021547
-0.001104396884329617
-0.0817003920674324
-0.049301840364933014
-0.013214698992669582
-0.0007064513047225773
-0.3268420696258545
-0.3268420696258545
-0.021443437784910202
-0.01081505324691534
-0.005635508336126804
-0.012901571579277515
-0.3268420696258545
-0.0049931975081563
-0.3268420696258545
-0.015216954052448273
-0.08170042186975479
-0.0817003920674324
-0.0736556351184845
-0.015224000439047813
-0.3268420696258545
-0.0817003846168518
-0.03649526461958885
-0.015209362842142582
-0.011612282134592533
-0.0817004144191742
-0.3268420696258545
-0.3268420696258545
-0.0817003920674324
-0.0026374903973191977
-0.015730928629636765
-0.3268420696258545
-0.015591299161314964
-0.015239312313497066
-0.3268420696258545
-0.006646706257015467
-0.3268420696258545
-0.0817003920674324
-0.016834359616041183
-0.03463434800505638
-0.015224968083202839
-0.015217411331832409
-0.006909672636538744
-0.0025317526888102293
-0.0817003920674324
-0.020029539242386818
-0.0817003846168518
-0.3268420696258545
-0.018839357420802116
-0.3268420696258545
-0.3268420696258545
-0.015234631486237049
-0.3268420696258545
-0.02331525646150112
-0.3268420696258545
-0.02514905296266079
-0.015223223716020584
-0.002237027045339346
-0.02620323933660984
-0.3268420696258545
-0.015245361253619194
-0.015219484455883503
-0.030494017526507378
-0.014186834916472435
-0.3268420696258545
-0.04224901273846626
-0.0817003846168518
-0.0817003846168518
-0.3268420696258545
-0.012286143377423286
-0.0817003920674324
-0.03545312210917473
-0.0817003920674324
-0.015241926535964012
-0.0030732143204659224
-0.015209026634693146
-0.0152207612991333
-0.011176499538123608
-0.3268420696258545
-0.3268420696258545
-0.3268420696258545
-0.015236727893352509
-0.015204898081719875
-0.005779038183391094
-0.3268420696258545
-0.015230932272970676
-0.004663370084017515
-0.3268420696258545
-0.0817003920674324
-0.01523115485906601
-0.3268420696258545
-0.006726120598614216
-0.028373530134558678
-0.3268420696258545
-0.02389148622751236
-0.3268420696258545
-0.015241754241287708
-0.3268420696258545
-0.032518766820430756
-0.0817003920674324
-0.3268420696258545
-0.3268420696258545
-0.010335782542824745
-0.3268420696258545
-0.01520911231637001
-0.0817003920674324
-0.030821597203612328
-0.3268420696258545
-0.01522090658545494
-0.012331304140388966
-0.3268420696258545
-0.02359072118997574
-0.3268420696258545
-0.025181207805871964
-0.015216129831969738
-0.015231403522193432
-0.008213220164179802
-0.02962440997362137
-0.011591042391955853
-0.015570509247481823
-0.015222281217575073
-0.06027279421687126
-0.002018048893660307
-0.0072901505045592785
-0.03455713391304016
-0.00048607922508381307
-0.015235125087201595
-0.012312658131122589
-0.0037100636400282383
-0.010857227258384228
-0.01521900575608015
-0.013848918490111828
-0.015635887160897255
-0.3268420696258545
-0.015376049093902111
-0.3268420696258545
-0.012511683627963066
-0.001989826327189803
-0.3268420696258545
-0.0817003920674324
-0.3268420696258545
-0.01520881149917841
-0.01791539043188095
-0.0064711435697972775
-0.3268420696258545
-0.00915482733398676
-0.0817003920674324
-0.015242526307702065
-0.015234338119626045
-0.015287828631699085
-0.016782009974122047
-0.3268420696258545
-0.3268420696258545
-0.030275139957666397
-0.02611466497182846
-0.3268420696258545
-0.015225881710648537
-0.0817003846168518
-0.01732279546558857
-0.0016513954615220428
-0.3268420696258545
-0.3268420696258545
-0.0817003846168518
-0.021289564669132233
-0.0039521027356386185
-0.3268420696258545
-0.015216339379549026
-0.081700399518013
-0.3268420696258545
-0.011592589318752289
-0.3268420696258545
-0.007990410551428795
-0.021973099559545517
-0.3268420696258545
-0.015253419987857342
-0.3268420696258545
-0.0005969653720967472
-0.019488690420985222
-0.0817003846168518
-0.015242643654346466
-0.015230733901262283
-0.3268420696258545
-0.0817003846168518
-0.3268420696258545
-0.01524269487708807
-0.0817003920674324
-0.3268420696258545
-0.3268420696258545
-0.00498728733509779
-0.0032289805822074413
-0.3268420696258545
-0.3268420696258545
-0.3268420696258545
-0.0033250569831579924
-0.0817003846168518
-0.3268420696258545
-0.006878494750708342
-0.012394998222589493
-0.010717254132032394
-0.0032126198057085276
-0.006181235890835524
-0.015205718576908112
-0.0008635584381408989
-0.03452261909842491
-0.3268420696258545
-0.3268420696258545
-0.0817003920674324
-0.3268420696258545
-0.3268420696258545
-0.015229791402816772
-0.3268420696258545
-0.007134333718568087
-0.006726096849888563
-0.3268420696258545
-0.3268420696258545
-0.005921625532209873
-0.0817003920674324
-0.3268420696258545
-0.3268420696258545
-0.00809155497699976
-0.013402974233031273
-0.08009181171655655
-0.015227901749312878
-0.03133232891559601
-0.015219355933368206
-0.022440500557422638
-0.015204069204628468
-0.0817004144191742
-0.013140426017343998
-0.004722156096249819
-0.01080741174519062
-0.012845532968640327
-0.3268420696258545
-0.3268420696258545
-0.012419325299561024
-0.0817003920674324
-0.015286872163414955
-0.0006638630293309689
-0.00963983777910471
-0.017594730481505394
-0.015985028818249702
-0.0009664224344305694
-0.3268420696258545
-0.009713509120047092
-0.3268420696258545
-0.003653409890830517
-0.007386746350675821
-0.015216571278870106
-0.0817003920674324
-0.019892267882823944
-0.015219206921756268
-0.015232549048960209
-0.015220160596072674
-0.007428516633808613
-0.01563780941069126
-0.3268420696258545
-0.081700399518013
-0.01962689310312271
-0.3268420696258545
-0.009090151637792587
-0.002206837758421898
-0.008096586912870407
-0.3268420696258545
-0.3268420696258545
-0.0006352728814817965
-0.002475743880495429
-0.3268420696258545
-0.015228014439344406
-0.015212604776024818
-0.013864767737686634
-0.01482679694890976
-0.005152757279574871
-0.3268420696258545
-0.3268420696258545
-0.0817003920674324
-0.0009019363787956536
-0.0005269849207252264
-0.005211083684116602
-0.3268420696258545
-0.02859569527208805
-0.0817003920674324
-0.0817003846168518
-0.015215527266263962
-0.020523419603705406
-0.014540616422891617
-0.0011452734470367432
-0.0026869229041039944
-0.3268420696258545
-0.015225325711071491
-0.3268420696258545
-0.3268420696258545
-0.3268420696258545
-0.3268420696258545
-0.3268420696258545
-0.03739006444811821
-0.0110773965716362
-0.0134741747751832
-0.0007473563309758902
-0.01174102071672678
-0.006150823086500168
-0.026366911828517914
-0.015245762653648853
-0.02194591984152794
-0.015217268839478493
-0.01570022664964199
-0.0817003846168518
-0.0817003920674324
-0.0007000588811933994
-0.3268420696258545
-0.081700399518013
-0.001136990962550044
-0.026443446055054665
-0.03706181421875954
-0.015241087414324284
-0.3268420696258545
-0.0014686831273138523
-0.013797735795378685
-0.3268420696258545
-0.3268420696258545
-0.015191814862191677
-0.012324615381658077
-0.031194305047392845
-0.0030381118413060904
-0.3268420696258545
-0.3268420696258545
-0.023927202448248863
-0.029949596151709557
-0.017232736572623253
-0.0057451785542070866
-0.015216317027807236
-0.3268420696258545
-0.3268420696258545
-0.081700399518013
-0.0007529030553996563
