7.223104601942732188e+02,5.859348547110880823e-01,-4.646743413986319737e+00
6.856209458854017385e+02,1.342679792921821935e+00,2.328575194845988250e+01
7.168115674490417177e+02,9.270381141228021260e-01,2.500425443326655994e+01
7.213523601165068158e+02,8.400282690555687104e-01,-1.335613465012862200e+01
7.047919965990527089e+02,1.102927512379193065e+00,2.522515408329638831e+00
6.742208621430694393e+02,8.678365707680879559e-01,-1.223973193279508465e+01
7.082230602976848104e+02,8.018031026149490259e-01,3.379713517140069712e+01
7.184547065128396071e+02,1.071536633280873341e+00,2.246102543356885661e+01
7.092815093619077516e+02,9.163935328901853250e-01,-1.168193668524331486e+00
7.374784709773556415e+02,1.092899421342999222e+00,-1.383062727274605308e+01
6.913928149957895357e+02,1.460785423751729706e+00,3.828162208164821578e+01
6.786354441290519617e+02,7.765475991666346278e-01,8.192125313139626996e+00
7.202404022232840362e+02,9.700298822717812186e-01,-1.722069928206676437e+01
7.234440237238155760e+02,8.793808358760715205e-01,-7.329015308890436842e+00
6.949780045120221530e+02,1.295509540018070727e+00,4.604171536056114178e+01
6.941811919650057234e+02,1.214722696873147711e+00,-1.462964814461448881e+01
6.723452482689364160e+02,9.671797450880761371e-01,1.761432171270756442e+01
7.368473038596166589e+02,5.436393037373985493e-01,2.037848740740111708e+01
6.777236385210628669e+02,7.333298112150248294e-01,2.956516774683136362e+01
7.253789819693978416e+02,1.143776257347854042e+00,3.464543775177975249e+01
6.932559692755160086e+02,1.210398091199571091e+00,4.381510806187311147e+01
7.239940316042577706e+02,6.148374225293982143e-01,2.528414702108182865e+01
6.834455621288245766e+02,9.780291247013292999e-01,1.868262699797922721e+01
7.121558082194751478e+02,6.050988391264660038e-01,6.806620597709652998e+00
6.763599783450401901e+02,1.189303883603235468e+00,7.514577917908905391e+00
6.780011856822458185e+02,7.246358111219859399e-01,3.265698651790072660e+01
7.290939238701828344e+02,4.761740308380683073e-01,2.922609245539579348e+01
7.020032456156299077e+02,1.427221001455617033e+00,8.956393261200815914e+00
7.027775399702643426e+02,1.495369743818860231e+00,-1.866218421640263614e+01
7.259710850109145213e+02,5.704660943696182596e-01,-1.066857627050378809e+01
7.350799043397594232e+02,1.038394858948880284e+00,1.521333856552988806e+01
6.945112551912927756e+02,5.056674221158161675e-01,4.432673833347955394e+01
6.849078617387710892e+02,4.801617384440292069e-01,1.512609428112682508e+00
7.323828286303953519e+02,7.503421641561496269e-01,-8.071131913166883720e+00
7.286199066923285272e+02,9.885333573129717610e-01,4.549244097830982980e+01
7.307321788086484275e+02,5.184275670498333932e-01,1.108354887957673185e+01
7.280351297847005299e+02,1.422076047689572187e+00,3.818869369192096741e+00
7.333703363058466493e+02,1.477713796189171758e+00,1.367016163860134981e+01
6.838483724227852463e+02,1.414392249153036962e+00,-1.490946131015343568e+01
6.865305169944581394e+02,5.776025412761507383e-01,4.690910708012634700e+01
6.754923216444386753e+02,7.796471726823179793e-01,-1.278303666057090027e+01
7.262711113716292175e+02,1.080451835644663738e+00,3.269578119686759266e+00
6.859034890729274139e+02,1.308670576958187670e+00,-1.682270417770614657e+01
7.013811682055014671e+02,5.312785484477879905e-01,-1.793814137988955082e+01
7.125884056149841399e+02,6.257041285090441107e-01,-9.586957299814745426e+00
7.008277429154361471e+02,1.455328598073909463e+00,3.428521196167304197e+01
7.386382131155568231e+02,1.057551301841163305e+00,3.273802129534295347e+01
6.712454410629122776e+02,9.351374383473028962e-01,1.686965009957076234e+01
6.870070742062951012e+02,1.378785402843303309e+00,1.358365482710758698e+01
7.208215708657851337e+02,1.351926948969504716e+00,9.423893603389252860e+00
6.773950969889443741e+02,1.165492944771448158e+00,1.029585850113533851e+01
6.767843150416930484e+02,9.569474274498110944e-01,4.090780159548103256e+01
7.112208565829021154e+02,1.300732985335057323e+00,2.334362096517892837e+00
7.166352556452203544e+02,5.117166199882687838e-01,3.116087733457770526e+01
7.099857005497462978e+02,1.003935191073348943e+00,-8.722431116558135855e+00
6.873336380333847728e+02,1.280794107165877493e+00,2.684694865885476389e+01
6.701953573801712309e+02,4.862220900145732827e-01,2.177727956744136861e+01
6.892329946542063226e+02,1.328774982062397747e+00,2.271245890807380619e+01
7.154209976257400285e+02,9.244485401170862149e-01,3.911949293897863100e+01
6.966580055632026642e+02,8.944183669516092561e-01,-1.497138010514920126e+00
7.129591021985232828e+02,6.868365085734599029e-01,1.949830469664355093e+01
7.157433489882499771e+02,9.060524245965495549e-01,4.235218869792780083e+01
7.329598764544808773e+02,1.195859194815061199e+00,2.737598348978971785e+01
6.980160850938817703e+02,1.130736862196249248e+00,7.715451947828853463e+00
6.881708419506840073e+02,5.534844766255399007e-01,1.064334255202623680e+01
6.820661306716515355e+02,1.390020489023418460e+00,-1.641655222086104615e+01
6.995375679421194945e+02,1.001458928569665785e+00,4.016250510213721014e+01
7.091333400802326423e+02,4.562221255549268051e-01,8.505848961675361863e+00
7.146584932452597059e+02,1.012784110717932728e+00,-5.914325561547073562e-02
7.383896094762840221e+02,1.358787771790948007e+00,3.690814766467448038e+01
7.267306143780813272e+02,1.051702921433531390e+00,-1.926430990454552727e+01
7.341958284437328075e+02,6.222904213301824194e-01,-8.339231475291306594e-01
6.803272266160828394e+02,8.440368478977611222e-01,4.631568012643838017e+01
6.812279558968814399e+02,1.264206603183403166e+00,-8.808598584379696561e+00
7.194593891287644283e+02,1.260021250133564585e+00,-2.116687335015118521e+00
6.747845126395967554e+02,8.198029607790234818e-01,-1.055650839979768563e+01
6.735729421158109744e+02,1.152528084552594256e+00,1.818774253696527410e+01
6.916596332994234899e+02,6.364517851158532080e-01,3.049474104841087296e+01
7.057219598664000841e+02,1.270222240894982146e+00,4.747442082726978185e+01
6.954346539665519913e+02,7.046200524064327730e-01,6.310232657337195405e+00
7.118195596598490056e+02,1.248305197570857450e+00,2.394563776908354669e+01
6.842243978941454543e+02,5.915681420124865308e-01,-6.072687185883012262e+00
7.246508008652069748e+02,8.105276424443855765e-01,2.445240475011551951e+01
7.037314856835755563e+02,1.404849674757241207e+00,4.916926833384067663e+01
7.076450802355069527e+02,5.674039519923914643e-01,3.518788836941472198e+01
7.043435367819206476e+02,8.575896461722976039e-01,3.750875201341585097e+01
7.172920908202531791e+02,7.647734477809485787e-01,2.861676379996698216e+01
7.356539721433529166e+02,6.518926310687047643e-01,4.281068382294681385e+01
