P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.122320,992.302028,267.050054,0.485377,1.121938,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.195949,960.617820,269.544050,0.483873,1.019314,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.450280,957.365820,300.652061,0.421480,0.377644,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.827200,954.850760,268.492489,0.482457,0.682160,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.132993,965.006173,303.242549,0.475595,0.992070,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.358996,958.964223,255.289405,0.480187,1.151033,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.448518,994.460856,279.376817,0.496412,1.146176,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.680704,985.067573,319.191260,0.425954,0.655416,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.018718,981.072464,321.863448,0.437507,0.810971,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.941377,1013.133652,270.826882,0.490323,1.026782,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.962735,993.062876,306.244848,0.474203,0.963031,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.653857,964.383115,263.024656,0.467974,0.567246,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.309847,987.733299,297.805690,0.486209,1.149004,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.902411,982.373355,265.543645,0.490650,0.858044,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.039498,974.224763,294.816787,0.484619,0.950687,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.548719,966.740624,319.985618,0.396054,0.482961,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.561082,956.980262,305.548952,0.439354,0.469922,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.103892,962.216570,266.341696,0.484109,0.953598,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.296076,964.051244,261.433547,0.481478,1.126720,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.249264,1003.112976,257.638066,0.492752,1.162845,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.640202,988.532877,276.220195,0.479668,0.625107,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.909884,1000.238491,262.307621,0.491788,0.939971,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.697182,954.785924,259.643205,0.469187,0.574209,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.543644,1000.957377,284.912586,0.469623,0.560618,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.384194,951.256144,292.848494,0.478108,1.123214,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.753059,1006.043111,312.427290,0.457478,0.796448,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.455269,948.473932,276.725549,0.477862,1.163788,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.247706,977.523609,286.643123,0.482302,1.161683,
36666666.666667,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,993.150000,308.150000,0.469381,0.998124,
