P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.12,1232.8,306.1,0.5025865598411621,1.0041973133161615,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.91,1236.45,318.27,0.49035354882054455,0.9840170275488994,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.54,1247.78,285.97,0.43894877060775384,0.94989954470072,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.01,1213.8,270.81,0.49810514578269943,0.9833837052869435,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.16,1262.65,318.75,0.5150217340032651,1.0263598542909627,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.84,1252.49,296.53,0.48996097964416313,0.9837814774906743,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.6,1246.89,312.22,0.45413047771316256,0.9820641565348669,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.09,1237.81,288.89,0.5104803756243655,1.0048685653972143,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.58,1214.39,317.86,0.4267122802517402,0.9460369897207439,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.11,1221.36,307.2,0.4978123007922267,0.996380420525991,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.7,1220.17,318.04,0.46381137845478904,0.9803882330228468,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.59,1224.11,279.14,0.44563517894541677,0.9571058979738531,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.51,1237.44,291.58,0.4150815988005207,0.9300029663714257,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.64,1241.56,270.39,0.47054517410159286,0.984965797563069,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.01,1262.04,319.51,0.5074178143631098,1.0118941284367997,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.63,1227.87,282.52,0.46196679317943523,0.9807666824855802,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.12,1225.51,277.05,0.5084992409781011,0.9997708811954528,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.63,1255.36,303.87,0.4640416639786279,0.9801371790233855,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.95,1248.51,266.69,0.5070639596179298,0.9973455012660689,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.78,1252.92,276.43,0.4929337354165793,0.9798539627596706,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.21,1242.3,277.86,0.5180213110488803,1.0151820635493358,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.79,1232.72,295.45,0.4781956086228654,0.9751154761072987,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.92,1245.02,309.14,0.49463041470192987,0.9910757242400521,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.09,1243.4,299.63,0.5050406527428501,1.0081347879410372,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.81,1216.32,281.46,0.4832702391008874,0.9724056883932127,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.64,1259.12,320.31,0.46688856893620784,0.9771090355717535,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.94,1243.14,286.41,0.5037779964786009,0.9925991412449117,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.76,1226.21,293.21,0.4759127137523199,0.9726573255581284,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.72,1230.47,311.22,0.46935232704913565,0.9752463932864587,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.02,1222.42,306.18,0.49313087833288616,0.9885615327671438,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.93,1224.8,267.18,0.4968001809653549,0.9825463234440818,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.71,1239.45,307.55,0.4707267651311759,0.97412830209043,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.54,1216.17,263.62,0.4195775578588357,0.9307456028613028,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.5,1253.68,265.28,0.4231621285924512,0.9329136845710488,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.2,1262.15,315.95,0.5165353590844217,1.0298587199010154,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.74,1228.22,306.63,0.4709258361139389,0.9739595371066946,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.61,1251.02,319.13,0.46006389641989953,0.9912808497102604,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.18,1231.08,288.66,0.5120256342310647,1.0072353640812561,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.18,1253.43,287.66,0.5200167825843439,1.0202556882991134,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.14,1226.55,298.91,0.5011671018110487,1.0018945928012124,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.87,1248.26,305.69,0.491279901813063,0.9854512089639906,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.99,1258.16,263.94,0.5133686428283685,1.0077341955015755,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.72,1228.94,313.21,0.468917639958392,0.9755951578441496,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.76,1242.05,274.13,0.4867768387205572,0.9748742982597931,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.09,1248.52,261.58,0.5154274910352692,1.0110428179307878,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.03,1220.5,315.21,0.4930069386435827,0.9883536579812512,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.47,1227.3,310.19,0.3782245451887254,0.9233206283412647,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.0,1221.44,308.24,0.4913845794918112,0.9856275843464655,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,0.96,1233.25,304.26,0.49320143311276315,0.9886798438817812,
20000000.0,1243.27,22707266.48,2.98,23.67,238.45,1.13,1228.37,313.91,0.5013997300986929,1.0022733717541699,
