,#1,,,,,,,,,,
,double data(8760,11),,,,,,,,,
1605,5778000,0,0,0,11.7,3.3,57,944,9.8,240,-9900
1606,5781600,0,0,0,11.3,3.3,58,944,10,240,-9900
1607,5785200,0,0,0,11,3.1,58,944,10.1,240,-9900
1608,5788800,0,0,0,10.6,2.8,59,944,10.3,240,-9900
1609,5792400,0,0,0,10,2.6,60,944,8.6,240,-9900
1610,5796000,0,0,0,9.5,2.1,60,944,6.9,240,-9900
1611,5799600,0,0,0,8.9,1.7,61,944,5.2,240,-9900
1612,5803200,0,0,0,8.9,2.2,63,944,6,260,-9900
1613,5806800,0,0,0,8.9,2.5,64,945,6.9,270,-9900
1614,5810400,52,0,37,8.9,2.8,66,945,7.7,290,-9900
1615,5814000,176,138,122,10.2,2.8,60,945,7.7,290,-9900
1616,5817600,407,197,130,11.5,2.8,55,946,7.7,290,-9900
1617,5821200,587,602,189,12.8,2.2,49,946,7.7,290,-9900
1618,5824800,602,652,340,13.5,1.8,45,945,7.4,290,-9900
1619,5828400,691,366,274,14.3,1.6,42,945,7,280,-9900
1620,5832000,635,543,260,15,0.6,38,945,6.7,280,-9900
1621,5835600,729,490,187,15.4,0.4,36,944,7.9,280,-9900
1622,5839200,583,764,132,15.7,-0.1,34,943,9.1,270,-9900
1623,5842800,426,750,83,16.1,-0.6,32,943,10.3,270,-9900
1624,5846400,209,763,53,14.6,0.1,37,943,10,270,-9900
1625,5850000,51,590,27,13.2,0.6,42,944,9.6,260,-9900
1626,5853600,0,213,0,11.7,0.6,47,944,9.3,260,-9900
1627,5857200,0,0,0,11.3,1,49,944,9.3,270,-9900
1628,5860800,0,0,0,11,1.5,52,945,9.3,270,-9900
1629,5864400,0,0,0,10.6,1.7,54,945,9.3,280,-9900
1630,5868000,0,0,0,10.2,1.8,56,945,8.3,280,-9900
1631,5871600,0,0,0,9.8,1.7,57,945,7.2,290,-9900
1632,5875200,0,0,0,9.4,1.7,59,946,6.2,290,-9900
1633,5878800,0,0,0,8.7,1.4,60,946,6.7,290,-9900
1634,5882400,0,0,0,7.9,1.1,62,946,7.2,280,-9900
1635,5886000,0,0,0,7.2,0.6,63,946,7.7,280,-9900
1636,5889600,0,0,0,7,0.6,64,946,7.2,280,-9900
1637,5893200,0,0,0,6.9,0.5,64,947,6.7,290,-9900
1638,5896800,55,0,22,6.7,0.6,65,947,6.2,290,-9900
1639,5900400,245,310,43,8.5,0.2,56,947,5.7,290,-9900
1640,5904000,464,719,61,10.4,-0.6,46,948,5.1,290,-9900
1641,5907600,648,868,75,12.2,-2.2,37,948,4.6,290,-9900
1642,5911200,790,933,85,13.7,-3.1,30,947,5.6,320,-9900
1643,5914800,750,980,93,15.2,-5.6,22,947,6.7,350,-9900
1644,5918400,805,850,124,16.7,-10,15,947,7.7,20,-9900
1645,5922000,655,884,148,17.1,-9.4,14,946,7.7,20,-9900
1646,5925600,654,712,75,17.4,-11,12,946,7.7,30,-9900
1647,5929200,442,958,60,17.8,-13.3,11,946,7.7,30,-9900
1648,5932800,233,846,41,16.3,-10,14,946,5.1,10,-9900
1649,5936400,52,717,22,14.8,-8.3,18,946,2.6,350,-9900
1650,5940000,0,272,0,13.3,-8.3,21,947,0,0,-9900
1651,5943600,0,0,0,12.4,-4.1,30,948,1.4,310,-9900
1652,5947200,0,0,0,11.5,-1.7,39,949,2.7,290,-9900
1653,5950800,0,0,0,10.6,0,48,950,4.1,270,-9900
1654,5954400,0,0,0,10.2,-1.1,45,950,3.8,250,-9900
1655,5958000,0,0,0,9.8,-2.2,42,951,3.4,230,-9900
1656,5961600,0,0,0,9.4,-3.9,39,951,3.1,210,-9900
1657,5965200,0,0,0,9.8,-4.7,34,951,2.1,230,-9900
1658,5968800,0,0,0,10.2,-5.9,30,952,1,240,-9900
1659,5972400,0,0,0,10.6,-8.9,25,952,0,0,-9900
1660,5976000,0,0,0,10.4,-6.9,27,953,0,0,-9900
1661,5979600,0,0,0,10.2,-6.7,28,953,0,0,-9900
1662,5983200,53,0,29,10,-6.7,30,954,0,0,-9900
1663,5986800,238,215,62,11.5,-6.5,26,954,1.7,330,-9900
1664,5990400,437,614,91,12.9,-6.9,23,955,3.5,340,-9900
1665,5994000,623,739,127,14.4,-8.9,19,955,5.2,0,-9900
1666,5997600,769,802,142,15,-8.1,18,955,4.7,40,-9900
1667,6001200,800,867,222,15.5,-8.4,17,954,4.1,70,-9900
1668,6004800,878,744,226,16.1,-9.4,16,954,3.6,110,-9900
1669,6008400,728,842,247,16.5,-9.1,15,954,3.6,100,-9900
1670,6012000,606,670,243,16.8,-10.5,13,953,3.6,80,-9900
1671,6015600,423,595,189,17.2,-12.8,12,953,3.6,70,-9900
1672,6019200,209,513,121,16.1,-8.6,16,953,3.3,110,-9900
1673,6022800,52,328,45,15,-6.3,21,953,2.9,150,-9900
1674,6026400,0,61,0,13.9,-6.1,25,954,2.6,190,-9900
1675,6030000,0,0,0,12.8,-3.8,30,954,1.7,180,-9900
1676,6033600,0,0,0,11.7,-3.2,34,954,0.9,180,-9900
1677,6037200,0,0,0,10.6,-2.8,39,954,0,0,-9900
1678,6040800,0,0,0,9.5,-1.6,45,954,0,0,-9900
1679,6044400,0,0,0,8.3,-0.9,52,954,0,0,-9900
1680,6048000,0,0,0,7.2,-0.6,58,954,0,0,-9900
1681,6051600,0,0,0,7.2,-0.7,57,954,0,0,-9900
1682,6055200,0,0,0,7.2,-0.7,57,953,0,0,-9900
1683,6058800,0,0,0,7.2,-1.1,56,953,0,0,-9900
1684,6062400,0,0,0,7.2,-0.7,57,953,0,0,-9900
1685,6066000,0,0,0,7.2,-0.2,59,954,0,0,-9900
1686,6069600,51,0,48,7.2,0,60,954,0,0,-9900
1687,6073200,101,26,100,9.6,-0.8,48,954,0.7,100,-9900
1688,6076800,343,5,253,12,-2,37,954,1.4,100,-9900
1689,6080400,453,190,316,14.4,-5.6,25,955,2.1,90,-9900
1690,6084000,452,218,410,15.5,-4.4,24,954,2.3,60,-9900
1691,6087600,409,58,407,16.7,-4.5,22,953,2.4,20,-9900
1692,6091200,320,3,316,17.8,-5,21,952,2.6,350,-9900
1693,6094800,330,4,319,18.2,-4.5,20,952,2.4,360,-9900
1694,6098400,222,14,222,18.5,-4.3,20,951,2.3,0,-9900
1695,6102000,208,0,204,18.9,-5.6,19,951,2.1,10,-9900
1696,6105600,100,8,98,17.8,-3.2,23,950,2.6,330,-9900
1697,6109200,27,8,27,16.7,-1.7,28,950,3.1,290,-9900
1698,6112800,0,1,0,15.6,-1.1,32,949,3.6,250,-9900
1699,6116400,0,0,0,15,-1,33,949,4.3,270,-9900
1700,6120000,0,0,0,14.5,-0.7,35,949,5,280,-9900
1701,6123600,0,0,0,13.9,-1.1,36,949,5.7,300,-9900
1702,6127200,0,0,0,13.2,-0.1,40,949,3.8,300,-9900
1703,6130800,0,0,0,12.4,0.2,43,949,1.9,300,-9900
1704,6134400,0,0,0,11.7,0.6,47,949,0,0,-9900
1705,6138000,0,0,0,11.1,0.5,48,948,0,0,-9900
1706,6141600,0,0,0,10.6,0.3,49,947,0,0,-9900
1707,6145200,0,0,0,10,0,50,946,0,0,-9900
1708,6148800,0,0,0,9.6,-1.5,45,946,1.4,290,-9900
1709,6152400,0,0,0,9.3,-2.9,41,946,2.7,290,-9900
1710,6156000,58,0,26,8.9,-5.6,36,947,4.1,290,-9900
1711,6159600,256,294,57,10.9,-3.5,35,947,4.8,300,-9900
1712,6163200,452,673,107,13,-2.2,34,947,5.5,320,-9900
1713,6166800,666,720,128,15,-1.1,33,947,6.2,330,-9900
1714,6170400,738,857,198,15.2,0.2,36,947,7.2,320,-9900
1715,6174000,798,737,248,15.4,1.2,38,946,8.3,300,-9900
1716,6177600,700,700,293,15.6,2.2,41,946,9.3,290,-9900
1717,6181200,608,520,354,15.8,3.3,43,946,9.3,280,-9900
1718,6184800,431,351,264,15.9,4.3,46,945,9.3,270,-9900
1719,6188400,244,271,156,16.1,5,48,945,9.3,260,-9900
1720,6192000,161,191,140,15,4.7,50,945,8.8,260,-9900
1721,6195600,32,78,31,13.9,4.5,53,946,8.2,250,-9900
1722,6199200,0,9,0,12.8,3.9,55,946,7.7,250,-9900
1723,6202800,0,0,0,12.4,3.9,56,946,7.7,260,-9900
1724,6206400,0,0,0,12.1,4.1,58,947,7.7,260,-9900
1725,6210000,0,0,0,11.7,3.9,59,947,7.7,270,-9900
1726,6213600,0,0,0,11.3,3.6,59,947,8.2,260,-9900
1727,6217200,0,0,0,11,3.3,59,947,8.8,250,-9900
1728,6220800,0,0,0,10.6,2.8,59,948,9.3,240,-9900
1729,6224400,0,0,0,9.8,2.4,60,948,8.8,250,-9900
1730,6228000,0,0,0,9.1,1.7,60,948,8.2,270,-9900
1731,6231600,0,0,0,8.3,1.1,61,948,7.7,280,-9900
1732,6235200,0,0,0,8.7,0.4,56,949,7.7,280,-9900
1733,6238800,0,0,0,9,-0.5,51,949,7.7,270,-9900
1734,6242400,70,0,19,9.4,-1.7,46,950,7.7,270,-9900
1735,6246000,275,459,35,10.5,-1.1,44,951,7.9,260,-9900
1736,6249600,494,797,51,11.7,-0.7,42,951,8,260,-9900
1737,6253200,680,915,63,12.8,-0.6,40,952,8.2,250,-9900
1738,6256800,805,975,70,14.3,-0.5,36,952,8.6,260,-9900
1739,6260400,871,996,74,15.7,-0.8,32,951,8.9,260,-9900
1740,6264000,870,1009,74,17.2,-1.7,28,951,9.3,270,-9900
1741,6267600,798,1012,70,17.6,-1.9,26,951,8.8,270,-9900
1742,6271200,664,1001,62,17.9,-2.1,25,950,8.2,280,-9900
1743,6274800,477,973,49,18.3,-3.3,23,950,7.7,280,-9900
1744,6278400,252,918,34,16.8,-2.5,26,951,7.2,280,-9900
1745,6282000,60,783,18,15.4,-1.8,30,951,6.7,270,-9900
1746,6285600,0,387,0,13.9,-2.2,33,951,6.2,270,-9900
1747,6289200,0,0,0,12.6,-1.2,38,952,5.9,270,-9900
1748,6292800,0,0,0,11.3,-0.7,43,953,5.5,280,-9900
1749,6296400,0,0,0,10,-0.6,48,954,5.2,280,-9900
1750,6300000,0,0,0,9.3,-0.3,51,954,5.2,270,-9900
1751,6303600,0,0,0,8.5,0,55,954,5.2,270,-9900
1752,6307200,0,0,0,7.8,0,58,954,5.2,260,-9900
1753,6310800,0,0,0,7.2,-0.2,59,954,5.2,260,-9900
1754,6314400,0,0,0,6.7,-0.2,61,954,5.2,270,-9900
1755,6318000,0,0,0,6.1,-0.6,62,954,5.2,270,-9900
1756,6321600,0,0,0,6.3,-0.6,61,954,4.8,270,-9900
1757,6325200,0,0,0,6.5,-0.4,61,955,4.5,280,-9900
1758,6328800,66,0,30,6.7,-0.6,60,955,4.1,280,-9900
1759,6332400,250,338,78,8.7,-0.1,54,955,3.2,310,-9900
1760,6336000,484,564,124,10.8,0.2,48,956,2.4,340,-9900
1761,6339600,566,734,200,12.8,0,42,956,1.5,10,-9900
1762,6343200,710,574,233,14.6,0.1,37,955,2.5,40,-9900
1763,6346800,661,643,301,16.5,-0.2,32,954,3.6,60,-9900
1764,6350400,667,453,329,18.3,-1.1,27,953,4.6,90,-9900
1765,6354000,766,428,282,18.7,-1.5,25,952,4.6,90,-9900
1766,6357600,474,662,273,19,-2.8,22,951,4.6,80,-9900
1767,6361200,319,323,235,19.4,-4.4,20,951,4.6,80,-9900
1768,6364800,163,180,139,18.1,-2.4,24,951,3.9,70,-9900
1769,6368400,44,84,42,16.9,-1.9,27,951,3.3,70,-9900
1770,6372000,0,12,0,15.6,-1.7,31,951,2.6,60,-9900
1771,6375600,0,0,0,15,-0.6,34,951,3.1,20,-9900
1772,6379200,0,0,0,14.5,0,37,950,3.6,340,-9900
1773,6382800,0,0,0,13.9,0.6,40,950,4.1,300,-9900
1774,6386400,0,0,0,13.7,0.7,41,950,4.3,290,-9900
1775,6390000,0,0,0,13.5,1.2,43,950,4.4,290,-9900
1776,6393600,0,0,0,13.3,1.1,44,949,4.6,280,-9900
1777,6397200,0,0,0,12.9,1.6,46,949,4.3,280,-9900
1778,6400800,0,0,0,12.6,1.6,47,948,3.9,270,-9900
1779,6404400,0,0,0,12.2,1.7,49,948,3.6,270,-9900
1780,6408000,0,0,0,11.8,2,51,948,2.7,270,-9900
1781,6411600,0,0,0,11.5,2,52,948,1.9,270,-9900
1782,6415200,46,0,37,11.1,2.2,54,948,1,270,-9900
1783,6418800,180,88,128,13.3,1.9,46,947,1.4,310,-9900
1784,6422400,459,169,149,15.6,1.7,39,947,1.7,360,-9900
1785,6426000,594,629,255,17.8,0.6,31,947,2.1,40,-9900
1786,6429600,731,526,232,19.6,-1.8,23,946,4.3,350,-9900
1787,6433200,831,669,114,21.5,-4.7,16,945,6.6,290,-9900
1788,6436800,882,897,101,23.3,-12.2,8,944,8.8,240,-9900
1789,6440400,767,983,95,22.4,-7.4,12,943,9.8,240,-9900
1790,6444000,632,912,99,21.5,-5.5,15,943,10.8,240,-9900
1791,6447600,426,851,116,20.6,-3.9,19,942,11.8,240,-9900
1792,6451200,242,658,69,18.7,-1,26,942,11.6,240,-9900
1793,6454800,54,607,30,16.9,0.1,32,943,11.5,250,-9900
1794,6458400,0,219,0,15,1.1,39,943,11.3,250,-9900
1795,6462000,0,0,0,13.5,2.4,47,943,11.8,260,-9900
1796,6465600,0,0,0,12.1,3.6,56,944,12.4,260,-9900
1797,6469200,0,0,0,10.6,3.9,64,944,12.9,270,-9900
1798,6472800,0,0,0,10.2,2.8,60,944,12.9,270,-9900
1799,6476400,0,0,0,9.8,1.4,56,944,12.9,270,-9900
1800,6480000,0,0,0,9.4,0,52,945,12.9,270,-9900
1801,6483600,0,0,0,8.9,-0.4,52,945,12,270,-9900
1802,6487200,0,0,0,8.3,-0.9,52,945,11.2,270,-9900
1803,6490800,0,0,0,7.8,-1.7,52,945,10.3,270,-9900
1804,6494400,0,0,0,8,-1.3,51,945,10.3,260,-9900
1805,6498000,3,0,1,8.1,-1.7,49,946,10.3,260,-9900
1806,6501600,76,4,21,8.3,-2.2,48,946,10.3,250,-9900
1807,6505200,291,495,38,9.6,-2.1,43,946,11.2,260,-9900
1808,6508800,508,801,54,10.9,-2.2,39,946,12,260,-9900
1809,6512400,696,909,66,12.2,-3.3,34,946,12.9,270,-9900
1810,6516000,829,973,74,12.9,-3,32,946,12.4,270,-9900
1811,6519600,892,1005,78,13.7,-3.5,29,946,11.8,280,-9900
1812,6523200,892,1014,78,14.4,-4.4,27,946,11.3,280,-9900
1813,6526800,817,1019,73,14.4,-4.3,26,945,11.7,280,-9900
1814,6530400,678,1005,65,14.4,-4.3,26,945,12,280,-9900
1815,6534000,488,973,52,14.4,-5.6,25,945,12.4,280,-9900
1816,6537600,262,917,36,13.1,-4.4,28,946,11.4,270,-9900
1817,6541200,64,784,19,11.9,-3.8,32,946,10.3,250,-9900
1818,6544800,0,402,0,10.6,-4.4,35,946,9.3,240,-9900
1819,6548400,0,0,0,10,-3.5,37,946,8.8,240,-9900
1820,6552000,0,0,0,9.5,-3,40,947,8.2,230,-9900
1821,6555600,0,0,0,8.9,-3.3,42,947,7.7,230,-9900
1822,6559200,0,0,0,8.5,-3.2,42,947,7.7,230,-9900
1823,6562800,0,0,0,8.2,-3.5,42,947,7.7,230,-9900
1824,6566400,0,0,0,7.8,-4.4,42,947,7.7,230,-9900
1825,6570000,0,0,0,6.9,-3.2,47,947,7,250,-9900
1826,6573600,0,0,0,5.9,-2.8,52,947,6.4,260,-9900
1827,6577200,0,0,0,5,-2.8,57,947,5.7,280,-9900
1828,6580800,0,0,0,4.8,-2.4,58,947,5.5,280,-9900
1829,6584400,3,0,1,4.6,-2.4,59,948,5.4,290,-9900
1830,6588000,74,4,28,4.4,-2.8,60,949,5.2,290,-9900
1831,6591600,287,395,52,6.8,-2.1,52,949,6,290,-9900
1832,6595200,509,734,72,9.3,-2,44,949,6.9,300,-9900
1833,6598800,694,866,88,11.7,-2.8,36,949,7.7,300,-9900
1834,6602400,828,931,106,12.8,-3.1,32,949,5.1,280,-9900
1835,6606000,874,955,157,13.9,-3.8,28,948,2.6,250,-9900
1836,6609600,847,888,186,15,-5.6,24,948,0,0,-9900
1837,6613200,763,823,178,15,-5.3,23,948,1.2,210,-9900
1838,6616800,567,787,229,15,-5.3,23,947,2.4,180,-9900
1839,6620400,378,534,197,15,-6.7,22,947,3.6,160,-9900
1840,6624000,245,378,86,14.1,-6,23,948,3.3,210,-9900
1841,6627600,58,543,30,13.1,-6.7,23,948,2.9,260,-9900
1842,6631200,0,247,0,12.2,-7.8,24,948,2.6,310,-9900
1843,6634800,0,0,0,11.5,-4.8,30,949,4,300,-9900
1844,6638400,0,0,0,10.7,-3,37,950,5.3,280,-9900
1845,6642000,0,0,0,10,-2.2,43,951,6.7,270,-9900
1846,6645600,0,0,0,8.9,-1.8,46,951,5.7,280,-9900
1847,6649200,0,0,0,7.8,-1.7,50,951,4.6,290,-9900
1848,6652800,0,0,0,6.7,-2.2,53,952,3.6,300,-9900
1849,6656400,0,0,0,6.3,-2.3,53,952,4.1,290,-9900
1850,6660000,0,0,0,6,-2.5,53,952,4.7,280,-9900
1851,6663600,0,0,0,5.6,-3.3,53,952,5.2,270,-9900
1852,6667200,0,0,0,6,-3.2,50,952,5.4,270,-9900
1853,6670800,1,0,1,6.3,-3.9,46,953,5.5,280,-9900
1854,6674400,65,0,40,6.7,-5,43,954,5.7,280,-9900
1855,6678000,266,203,82,8.7,-5.2,35,954,6.4,310,-9900
1856,6681600,489,563,116,10.8,-6.2,28,954,7,350,-9900
1857,6685200,681,733,141,12.8,-9.4,20,954,7.7,20,-9900
1858,6688800,812,823,157,13.7,-8.5,19,954,8.2,20,-9900
1859,6692400,883,863,164,14.7,-9,17,953,8.8,20,-9900
1860,6696000,878,887,164,15.6,-10.6,16,953,9.3,20,-9900
1861,6699600,799,886,155,15.8,-8.9,16,952,7.9,20,-9900
1862,6703200,657,862,138,15.9,-8.8,16,952,6.6,20,-9900
1863,6706800,459,817,112,16.1,-10,16,951,5.2,20,-9900
1864,6710400,233,722,76,15.4,-8.5,17,951,3.5,20,-9900
1865,6714000,48,534,33,14.6,-9.1,17,952,1.7,20,-9900
1866,6717600,0,138,0,13.9,-10,18,952,0,0,-9900
1867,6721200,0,0,0,12.2,-7.9,22,952,0.7,20,-9900
1868,6724800,0,0,0,10.6,-7.6,25,952,1.4,20,-9900
1869,6728400,0,0,0,8.9,-8.3,29,953,2.1,20,-9900
1870,6732000,0,0,0,9.6,-7.1,28,953,3.1,350,-9900
1871,6735600,0,0,0,10.4,-7.4,26,954,4.2,320,-9900
1872,6739200,0,0,0,11.1,-8.3,25,954,5.2,290,-9900
1873,6742800,0,0,0,10.9,-7,26,955,5.2,300,-9900
1874,6746400,0,0,0,10.8,-7,26,955,5.2,300,-9900
1875,6750000,0,0,0,10.6,-7.8,27,955,5.2,310,-9900
1876,6753600,0,0,0,10.4,-6.5,28,955,4.8,310,-9900
1877,6757200,6,0,2,10.2,-6.7,28,956,4.5,300,-9900
1878,6760800,91,26,22,10,-7.2,29,956,4.1,300,-9900
1879,6764400,313,548,39,11.5,-6.5,26,957,4.6,330,-9900
1880,6768000,535,828,54,12.9,-6.9,23,957,5.2,0,-9900
1881,6771600,724,936,66,14.4,-8.3,20,957,5.7,30,-9900
1882,6775200,854,995,74,15.2,-7.3,19,957,5.5,30,-9900
1883,6778800,918,1021,78,15.9,-8.1,17,956,5.4,20,-9900
1884,6782400,913,1031,77,16.7,-9.4,16,956,5.2,20,-9900
1885,6786000,837,1031,73,17.4,-8.4,15,955,5.2,20,-9900
1886,6789600,696,1018,64,18.2,-8.7,14,955,5.2,10,-9900
1887,6793200,502,987,52,18.9,-10.6,13,954,5.2,10,-9900
1888,6796800,276,928,36,17.8,-8.9,14,955,3.5,350,-9900
1889,6800400,69,805,19,16.7,-8.9,15,955,1.7,320,-9900
1890,6804000,0,450,0,15.6,-10.6,16,955,0,0,-9900
1891,6807600,0,0,0,14.5,-9.1,17,955,1.5,280,-9900
1892,6811200,0,0,0,13.3,-10,17,956,3.1,250,-9900
1893,6814800,0,0,0,12.2,-11.1,18,956,4.6,230,-9900
1894,6818400,0,0,0,11.1,-9.8,20,956,5.1,250,-9900
1895,6822000,0,0,0,10,-9.1,23,956,5.7,270,-9900
1896,6825600,0,0,0,8.9,-10,25,956,6.2,290,-9900
1897,6829200,0,0,0,8.3,-9,26,956,6,290,-9900
1898,6832800,0,0,0,7.8,-8.5,28,956,5.9,280,-9900
1899,6836400,0,0,0,7.2,-10,29,956,5.7,280,-9900
1900,6840000,0,0,0,7,-8.7,29,957,5.7,280,-9900
1901,6843600,3,0,2,6.9,-8.8,29,957,5.7,280,-9900
1902,6847200,72,6,51,6.7,-10,29,958,5.7,280,-9900
1903,6850800,257,158,127,9.7,-8.3,25,958,4.3,300,-9900
1904,6854400,413,388,229,12.6,-8.1,21,959,2.9,330,-9900
1905,6858000,592,355,269,15.6,-9.4,17,959,1.5,350,-9900
1906,6861600,717,485,327,17.1,-9.4,14,958,1,10,-9900
1907,6865200,833,507,288,18.5,-11.2,11,958,0.5,20,-9900
1908,6868800,867,666,309,20,-14.4,8,957,0,0,-9900
1909,6872400,794,686,236,20.4,-13.4,8,957,1.4,50,-9900
1910,6876000,677,739,204,20.7,-13.2,8,956,2.7,70,-9900
1911,6879600,433,736,212,21.1,-15,8,956,4.1,80,-9900
1912,6883200,194,453,116,19.4,-10.5,11,956,3.6,80,-9900
1913,6886800,58,263,49,17.8,-9.8,13,956,3.1,80,-9900
1914,6890400,0,87,0,16.1,-10,16,956,2.6,80,-9900
1915,6894000,0,0,0,14.4,-7.9,19,956,2.8,30,-9900
1916,6897600,0,0,0,12.8,-7.4,22,956,2.9,350,-9900
1917,6901200,0,0,0,11.1,-8.3,25,956,3.1,300,-9900
1918,6904800,0,0,0,10.2,-7.5,26,956,3.4,300,-9900
1919,6908400,0,0,0,9.2,-7.4,28,956,3.8,290,-9900
1920,6912000,0,0,0,8.3,-8.9,29,956,4.1,290,-9900
1921,6915600,0,0,0,8.3,-8.1,28,956,4.6,290,-9900
1922,6919200,0,0,0,8.3,-8.5,27,955,5.2,300,-9900
1923,6922800,0,0,0,8.3,-10,26,955,5.7,300,-9900
1924,6926400,0,0,0,8.3,-8.5,27,955,5.5,290,-9900
1925,6930000,5,0,4,8.3,-8.1,28,956,5.4,290,-9900
1926,6933600,83,6,60,8.3,-8.9,29,956,5.2,280,-9900
1927,6937200,315,164,129,11.3,-7.1,25,956,3.5,310,-9900
1928,6940800,439,545,172,14.2,-7.5,20,956,1.7,340,-9900
1929,6944400,616,509,228,17.2,-8.9,16,956,0,0,-9900
1930,6948000,738,578,296,19.1,-8,14,955,1,30,-9900
1931,6951600,754,571,328,20.9,-7.6,13,954,2.1,60,-9900
1932,6955200,863,518,242,22.8,-9.4,11,953,3.1,90,-9900
1933,6958800,690,760,317,23,-7,12,953,2.8,80,-9900
1934,6962400,673,493,221,23.1,-6,13,952,2.4,70,-9900
1935,6966000,501,700,229,23.3,-5.6,14,952,2.1,60,-9900
1936,6969600,266,553,92,21.8,-6.1,14,952,1.4,40,-9900
1937,6973200,47,573,32,20.4,-6.3,15,951,0.7,20,-9900
1938,6976800,0,136,0,18.9,-8.3,15,951,0,0,-9900
1939,6980400,0,0,0,16.9,-6.7,18,951,1.7,340,-9900
1940,6984000,0,0,0,14.8,-5.9,22,952,3.5,320,-9900
1941,6987600,0,0,0,12.8,-6.7,25,952,5.2,300,-9900
1942,6991200,0,0,0,12.1,-5.6,27,952,5.2,290,-9900
1943,6994800,0,0,0,11.3,-5,30,952,5.2,290,-9900
1944,6998400,0,0,0,10.6,-5.6,32,952,5.2,280,-9900
1945,7002000,0,0,0,10.2,-3.7,36,951,5.7,280,-9900
1946,7005600,0,0,0,9.8,-2.8,40,951,6.2,290,-9900
1947,7009200,0,0,0,9.4,-2.2,44,951,6.7,290,-9900
1948,7012800,0,0,0,9,-2,45,952,6.2,280,-9900
1949,7016400,5,0,3,8.7,-2.3,45,952,5.7,280,-9900
1950,7020000,95,17,42,8.3,-2.8,46,953,5.2,270,-9900
1951,7023600,297,382,47,11.6,-2,38,952,6.4,280,-9900
1952,7027200,535,722,70,15,-2.5,29,952,7.6,280,-9900
1953,7030800,700,880,84,18.3,-4.4,21,952,8.8,290,-9900
1954,7034400,850,913,94,19.4,-3.6,20,951,8.4,290,-9900
1955,7038000,912,973,98,20.6,-3.4,19,951,8.1,300,-9900
1956,7041600,908,984,97,21.7,-3.9,18,950,7.7,300,-9900
1957,7045200,829,986,92,22.2,-3.5,17,950,7.4,290,-9900
1958,7048800,693,968,82,22.8,-3.8,16,950,7,270,-9900
1959,7052400,497,940,67,23.3,-5,15,950,6.7,260,-9900
1960,7056000,273,871,47,21.5,-3.4,18,950,6.2,270,-9900
1961,7059600,68,739,25,19.6,-2.9,21,950,5.7,290,-9900
1962,7063200,0,375,0,17.8,-3.3,24,950,5.2,300,-9900
1963,7066800,0,0,0,16.3,-2,28,951,4.8,300,-9900
1964,7070400,0,0,0,14.8,-1.1,33,952,4.5,310,-9900
1965,7074000,0,0,0,13.3,-1.1,37,953,4.1,310,-9900
1966,7077600,0,0,0,12.2,-0.6,41,953,4.6,300,-9900
1967,7081200,0,0,0,11.1,-0.1,46,953,5.2,300,-9900
1968,7084800,0,0,0,10,0,50,953,5.7,290,-9900
1969,7088400,0,0,0,9.4,-0.2,51,953,5.7,290,-9900
1970,7092000,0,0,0,8.9,-0.1,53,953,5.7,290,-9900
1971,7095600,0,0,0,8.3,-0.6,54,952,5.7,290,-9900
1972,7099200,0,0,0,8.3,-0.4,54,953,5.9,280,-9900
1973,7102800,11,0,5,8.3,-0.4,54,954,6,280,-9900
1974,7106400,93,40,32,8.3,-0.6,54,954,6.2,270,-9900
1975,7110000,325,421,70,11.1,0.2,47,954,5,260,-9900
1976,7113600,500,729,174,13.9,0.9,41,954,3.8,250,-9900
1977,7117200,669,613,190,16.7,0.6,34,954,2.6,240,-9900
1978,7120800,849,704,190,18.7,-0.1,28,953,2.6,190,-9900
1979,7124400,854,843,190,20.8,-0.9,23,952,2.6,150,-9900
1980,7128000,941,799,174,22.8,-3.3,17,951,2.6,100,-9900
1981,7131600,810,930,165,23.7,-2.4,17,950,3.3,60,-9900
1982,7135200,614,846,234,24.7,-1,18,949,3.9,30,-9900
1983,7138800,476,582,127,25.6,-0.6,18,948,4.6,350,-9900
1984,7142400,274,704,96,24.1,-1.5,18,948,3.6,20,-9900
1985,7146000,48,577,42,22.6,-2.6,18,948,2.5,60,-9900
1986,7149600,0,59,0,21.1,-4.4,18,948,1.5,90,-9900
1987,7153200,0,0,0,19.6,-3.5,20,948,2.4,30,-9900
1988,7156800,0,0,0,18.2,-2.9,23,948,3.2,340,-9900
1989,7160400,0,0,0,16.7,-3.3,25,948,4.1,280,-9900
1990,7164000,0,0,0,15.9,-1.9,29,948,3.8,290,-9900
1991,7167600,0,0,0,15.2,-1.2,32,947,3.4,310,-9900
1992,7171200,0,0,0,14.4,-0.6,36,947,3.1,320,-9900
1993,7174800,0,0,0,14.2,-0.2,37,946,3.3,320,-9900
1994,7178400,0,0,0,14.1,0,38,946,3.4,320,-9900
1995,7182000,0,0,0,13.9,0,39,946,3.6,320,-9900
1996,7185600,0,0,0,13.7,0.3,40,946,4.5,310,-9900
1997,7189200,2,0,2,13.5,0.5,41,947,5.3,300,-9900
1998,7192800,65,1,64,13.3,0.6,42,947,6.2,290,-9900
1999,7196400,257,4,123,15.3,1.1,38,947,7.1,300,-9900
2000,7200000,490,379,158,17.4,1,33,947,7.9,310,-9900
2001,7203600,719,618,107,19.4,1.1,29,947,8.8,320,-9900
