P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.754680,945.929391,318.910017,0.376247,0.592950,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.959752,998.657241,296.908814,0.449331,0.985467,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.598395,963.825280,300.152708,0.420914,0.517227,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.852502,979.449866,282.860439,0.454326,0.798087,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.583971,951.865024,302.868311,0.408019,0.477053,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.499723,959.657589,321.595405,0.406885,0.819292,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.544919,1009.056945,260.147865,0.436728,0.582297,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.926707,1004.474056,306.500409,0.437556,0.975259,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.239733,981.665138,316.165129,0.425498,0.891820,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.251193,945.028281,268.789259,0.445367,0.979051,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.992473,969.755812,269.811970,0.452888,0.887269,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.402786,983.419354,279.667963,0.454948,1.165554,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.527857,985.866280,274.396805,0.416152,0.511670,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.782298,961.748650,263.931505,0.445666,0.668915,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.611030,978.819574,286.520634,0.433090,0.569686,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.983860,1012.337761,265.417862,0.451434,1.071808,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.265327,988.604676,269.238859,0.450966,1.183512,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.102568,961.105646,254.187661,0.449708,0.946145,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.870919,1007.432204,262.705989,0.455565,0.929510,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.100967,999.430115,286.024490,0.449169,1.136180,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.777421,1005.495536,277.243894,0.456609,0.819430,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.050109,943.153138,255.740819,0.449794,0.811055,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.432501,947.256762,271.529066,0.442721,1.136909,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.523072,982.928206,307.663844,0.400881,0.500053,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.674845,984.474593,322.156853,0.375566,0.648819,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.745041,965.031319,294.802749,0.443641,0.648235,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.303752,958.279889,305.072452,0.439190,1.011186,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.038727,1010.630617,315.655425,0.429600,0.902017,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.457895,992.126116,263.559799,0.460866,1.149564,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.471036,994.670874,294.593008,0.410253,0.473780,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.822116,989.993122,311.418480,0.420759,0.811092,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.862727,1001.122492,270.417051,0.456032,0.893673,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.312771,952.227676,278.727843,0.444347,1.074785,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.828874,955.876951,264.731671,0.445837,0.686556,
