deviation_load,deviation_T_in,deviation_T_amb_input,deviation_eta_gross
0.0,50.000000000000114,0.0,0.006097000000000019
0.0,48.87755100000004,0.0,0.0061550000000000216
0.0,47.75510200000008,0.0,0.00576799999999994
0.0,46.63265300000012,0.0,0.00558599999999998
0.0,45.51020399999993,0.0,0.005251999999999979
0.0,44.3877550000002,0.0,0.005123999999999962
0.0,43.26530600000024,0.0,0.005042999999999964
0.0,42.14285700000005,0.0,0.004742000000000024
0.0,41.02040800000009,0.0,0.004322000000000048
0.0,39.89795900000013,0.0,0.00483699999999998
0.0,38.77550999999994,0.0,0.003767999999999938
0.0,37.65306099999998,0.0,0.003552999999999973
0.0,36.53061200000002,0.0,0.0033769999999999634
0.0,35.408163000000286,0.0,0.003205999999999931
0.0,34.2857140000001,0.0,0.003080999999999945
0.0,33.16326500000014,0.0,0.0029619999999999647
0.0,32.04081600000018,0.0,0.0023159999999999847
0.0,30.91836699999999,0.0,0.0020709999999999895
0.0,29.79591800000003,0.0,0.0019659999999999678
0.0,28.67346900000007,0.0,0.0017220000000000013
0.0,27.551020000000108,0.0,0.0018630000000000035
0.0,26.428571000000147,0.0,0.0014540000000000108
0.0,25.306122000000187,0.0,0.0018059999999999743
0.0,24.183673000000226,0.0,0.0016720000000000068
0.0,23.06122400000004,0.0,0.001613000000000031
0.0,21.93877599999996,0.0,0.0015939999999999843
0.0,20.816327,0.0,0.0011369999999999991
0.0,19.69387800000004,0.0,0.0010689999999999866
0.0,18.57142900000008,0.0,0.0009389999999999676
0.0,17.44898000000012,0.0,0.0007789999999999742
0.0,16.32653100000016,0.0,0.0007079999999999864
0.0,15.204082000000199,0.0,0.00010399999999999299
0.0,14.08163300000001,0.0,3.700000000000925e-05
0.0,12.95918400000005,0.0,7.799999999996698e-05
0.0,11.83673500000009,0.0,0.00023199999999995446
0.0,10.71428600000013,0.0,1.8999999999935735e-05
0.0,9.591836999999941,0.0,-0.0001320000000000765
0.0,8.469388000000208,0.0,-6.500000000003725e-05
0.0,7.346939000000248,0.0,-0.00019900000000000473
0.0,6.22449000000006,0.0,-0.0002750000000000252
0.0,5.102041000000099,0.0,-0.00024700000000005273
0.0,3.979592000000139,0.0,-0.0005409999999999582
0.0,2.857142999999951,0.0,-0.00018299999999998873
0.0,1.7346939999999904,0.0,4.599999999999049e-05
0.0,0.6122450000000299,0.0,0.00015500000000001624
0.0,-0.5102039999999306,0.0,-0.00016199999999999548
0.0,-1.632652999999891,0.0,-0.0035720000000000196
0.0,-2.7551019999998516,0.0,-0.0009390000000000231
0.0,-3.877550999999812,0.0,-0.001344999999999985
0.0,-5.0,0.0,-0.001778999999999975
0.55,0.0,0.0,0.04147099999999998
0.533673,0.0,0.0,0.038161999999999974
0.517347,0.0,0.0,0.03438000000000002
0.50102,0.0,0.0,0.03132600000000002
0.48469399999999996,0.0,0.0,0.028554000000000024
0.468367,0.0,0.0,0.025731999999999977
0.452041,0.0,0.0,0.02318300000000001
0.43571400000000005,0.0,0.0,0.020834999999999937
0.419388,0.0,0.0,0.018845
0.403061,0.0,0.0,0.016813000000000022
0.38673500000000005,0.0,0.0,0.014662000000000008
0.37040799999999996,0.0,0.0,0.014734000000000025
0.354082,0.0,0.0,0.013051000000000035
0.337755,0.0,0.0,0.011490999999999973
0.32142899999999996,0.0,0.0,0.010259999999999936
0.3051020000000001,0.0,0.0,0.009873999999999994
0.28877600000000003,0.0,0.0,0.0072630000000000194
0.27244899999999994,0.0,0.0,0.006170999999999982
0.25612200000000007,0.0,0.0,0.005451000000000039
0.239796,0.0,0.0,0.004170000000000007
0.22346899999999992,0.0,0.0,0.003466999999999998
0.20714300000000008,0.0,0.0,0.003088000000000035
0.19081599999999999,0.0,0.0,0.0020649999999999835
0.17448999999999992,0.0,0.0,0.0012699999999999934
0.15816299999999994,0.0,0.0,0.0004750000000000032
0.1418370000000001,0.0,0.0,0.0003250000000000197
0.12551,0.0,0.0,9.700000000001374e-05
0.10918400000000006,0.0,0.0,-0.0006310000000000482
0.09285699999999997,0.0,0.0,-0.0002810000000000312
0.0765309999999999,0.0,0.0,-0.0004989999999999717
0.060204000000000035,0.0,0.0,-0.0009320000000000439
0.043878000000000084,0.0,0.0,-0.0008549999999999947
0.027550999999999992,0.0,0.0,-0.0007590000000000097
0.011224000000000012,0.0,0.0,-0.00043200000000004346
-0.00510199999999994,0.0,0.0,-0.00029200000000001447
-0.021429000000000142,0.0,0.0,-0.0014699999999999713
-0.03775499999999998,0.0,0.0,-0.0026840000000000197
-0.05408199999999996,0.0,0.0,-0.0037710000000000243
-0.07040800000000003,0.0,0.0,-0.0048579999999999735
-0.086735,0.0,0.0,-0.005797000000000052
-0.10306100000000007,0.0,0.0,-0.006767000000000023
-0.11938799999999983,0.0,0.0,-0.007681000000000049
-0.1357139999999999,0.0,0.0,-0.00852799999999998
-0.1520410000000001,0.0,0.0,-0.009457999999999966
-0.16836699999999993,0.0,0.0,-0.010263000000000022
-0.18469400000000014,0.0,0.0,-0.010998000000000063
-0.20101999999999998,0.0,0.0,-0.011741000000000001
-0.21734699999999996,0.0,0.0,-0.012434000000000056
-0.23367300000000002,0.0,0.0,-0.01306700000000005
-0.25,0.0,0.0,-0.01371
0.0,0.0,54.99999999999997,-0.020958000000000032
0.0,0.0,53.571428999999995,-0.020956000000000086
0.0,0.0,52.142856999999935,-0.020954000000000028
0.0,0.0,50.71428599999996,-0.02095200000000008
0.0,0.0,49.285713999999984,-0.020950000000000024
0.0,0.0,47.85714300000001,-0.02094700000000005
0.0,0.0,46.42857099999998,-0.020944000000000074
0.0,0.0,45.0,-0.02094000000000007
0.0,0.0,43.571428999999966,-0.020935000000000037
0.0,0.0,42.142856999999935,-0.020930000000000004
0.0,0.0,40.71428599999996,-0.020923999999999943
0.0,0.0,39.285713999999984,-0.020917999999999992
0.0,0.0,37.85714300000001,-0.020909999999999984
0.0,0.0,36.42857099999998,-0.020899
0.0,0.0,35.0,-0.020889000000000046
0.0,0.0,33.571428999999966,-0.020874999999999977
0.0,0.0,32.142856999999935,-0.020858000000000043
0.0,0.0,30.71428599999996,-0.020838000000000023
0.0,0.0,29.285713999999984,-0.020808999999999966
0.0,0.0,27.857143000000008,-0.020782000000000078
0.0,0.0,26.428570999999977,-0.020743000000000067
0.0,0.0,25.0,-0.0206940000000001
0.0,0.0,23.571428999999966,-0.020579000000000014
0.0,0.0,22.142856999999935,-0.02049599999999996
0.0,0.0,20.71428599999996,-0.020384999999999986
0.0,0.0,19.285713999999984,-0.020235000000000003
0.0,0.0,17.857143000000008,-0.020021999999999984
0.0,0.0,16.428570999999977,-0.019679000000000002
0.0,0.0,15.0,-0.0191650000000001
0.0,0.0,13.571428999999966,-0.017457999999999974
0.0,0.0,12.142856999999935,-0.016994000000000065
0.0,0.0,10.714285999999959,-0.015994000000000064
0.0,0.0,9.285713999999984,-0.01483000000000001
0.0,0.0,7.857143000000008,-0.012998999999999983
0.0,0.0,6.428570999999977,-0.010444000000000009
0.0,0.0,5.0,-0.009790000000000076
0.0,0.0,3.5714289999999664,-0.007720000000000005
0.0,0.0,2.1428569999999354,-0.004756000000000038
0.0,0.0,0.7142859999999587,-0.0012469999999999981
0.0,0.0,-0.7142860000000155,0.0007420000000000204
0.0,0.0,-2.1428569999999922,0.0022619999999999862
0.0,0.0,-3.5714290000000233,0.0046539999999999915
0.0,0.0,-5.0,0.006639999999999979
0.0,0.0,-6.428571000000034,0.009404999999999997
0.0,0.0,-7.857143000000065,0.012285999999999964
0.0,0.0,-9.285714000000041,0.015504999999999991
0.0,0.0,-10.714286000000016,0.018763999999999947
0.0,0.0,-12.142856999999992,0.022134000000000043
0.0,0.0,-13.571429000000023,0.025764999999999982
0.0,0.0,-15.0,0.029391
0.55,50.000000000000114,54.99999999999997,0.054459000000000035
0.55,40.83333300000004,54.99999999999997,0.04890100000000003
0.55,31.66666700000019,54.99999999999997,0.04341499999999998
0.55,22.5,54.99999999999997,0.037826999999999944
0.55,13.333333000000039,54.99999999999997,0.033059000000000005
0.55,4.166667000000189,54.99999999999997,0.03040100000000001
0.55,-5.0,54.99999999999997,0.024241000000000013
0.39,50.000000000000114,54.99999999999997,0.020122999999999946
0.39,40.83333300000004,54.99999999999997,0.015876
0.39,31.66666700000019,54.99999999999997,0.011033999999999988
0.39,22.5,54.99999999999997,0.009085999999999983
0.39,13.333333000000039,54.99999999999997,0.00022100000000002673
0.39,4.166667000000189,54.99999999999997,-0.003856000000000026
0.39,-5.0,54.99999999999997,-0.007616000000000012
0.22999999999999998,50.000000000000114,54.99999999999997,-0.0035390000000000144
0.22999999999999998,40.83333300000004,54.99999999999997,-0.0062930000000000486
0.22999999999999998,31.66666700000019,54.99999999999997,-0.01181500000000002
0.22999999999999998,22.5,54.99999999999997,-0.01470400000000005
0.22999999999999998,13.333333000000039,54.99999999999997,-0.017971999999999988
0.22999999999999998,4.166667000000189,54.99999999999997,-0.020849000000000006
0.22999999999999998,-5.0,54.99999999999997,-0.022419000000000078
0.06999999999999995,50.000000000000114,54.99999999999997,-0.016136999999999957
0.06999999999999995,40.83333300000004,54.99999999999997,-0.01785800000000004
0.06999999999999995,31.66666700000019,54.99999999999997,-0.020314000000000054
0.06999999999999995,22.5,54.99999999999997,-0.022011000000000003
0.06999999999999995,13.333333000000039,54.99999999999997,-0.02204600000000001
0.06999999999999995,4.166667000000189,54.99999999999997,-0.023558999999999997
0.06999999999999995,-5.0,54.99999999999997,-0.02316000000000007
-0.09000000000000008,50.000000000000114,54.99999999999997,-0.01584400000000008
-0.09000000000000008,40.83333300000004,54.99999999999997,-0.019121000000000055
-0.09000000000000008,31.66666700000019,54.99999999999997,-0.019564000000000026
-0.09000000000000008,22.5,54.99999999999997,-0.019325000000000037
-0.09000000000000008,13.333333000000039,54.99999999999997,-0.01773200000000008
-0.09000000000000008,4.166667000000189,54.99999999999997,-0.01763900000000007
-0.09000000000000008,-5.0,54.99999999999997,-0.017491999999999952
-0.25,50.000000000000114,54.99999999999997,-0.015357999999999983
-0.25,40.83333300000004,54.99999999999997,-0.014241999999999977
-0.25,31.66666700000019,54.99999999999997,-0.014302999999999955
-0.25,22.5,54.99999999999997,-0.014102000000000059
-0.25,13.333333000000039,54.99999999999997,-0.01390900000000006
-0.25,4.166667000000189,54.99999999999997,-0.01874500000000001
-0.25,-5.0,54.99999999999997,-0.021639000000000075
0.55,50.000000000000114,41.0,0.05445999999999995
0.55,40.83333300000004,41.0,0.048901999999999946
0.55,31.66666700000019,41.0,0.04341600000000001
0.55,22.5,41.0,0.03782799999999997
0.55,13.333333000000039,41.0,0.03306099999999995
0.55,4.166667000000189,41.0,0.03039200000000003
0.55,-5.0,41.0,0.024241999999999986
0.39,50.000000000000114,41.0,0.019193999999999933
0.39,40.83333300000004,41.0,0.015877999999999948
0.39,31.66666700000019,41.0,0.011256999999999961
0.39,22.5,41.0,0.009088999999999958
0.39,13.333333000000039,41.0,0.00022499999999997522
0.39,4.166667000000189,41.0,-0.003852000000000022
0.39,-5.0,41.0,-0.007611000000000034
0.22999999999999998,50.000000000000114,41.0,-0.003548000000000051
0.22999999999999998,40.83333300000004,41.0,-0.006865999999999983
0.22999999999999998,31.66666700000019,41.0,-0.01180800000000004
0.22999999999999998,22.5,41.0,-0.01568500000000006
0.22999999999999998,13.333333000000039,41.0,-0.017957000000000112
0.22999999999999998,4.166667000000189,41.0,-0.020839000000000052
0.22999999999999998,-5.0,41.0,-0.022411999999999987
0.06999999999999995,50.000000000000114,41.0,-0.016123
0.06999999999999995,40.83333300000004,41.0,-0.017822000000000005
0.06999999999999995,31.66666700000019,41.0,-0.020384999999999986
0.06999999999999995,22.5,41.0,-0.02199400000000007
0.06999999999999995,13.333333000000039,41.0,-0.02202700000000002
0.06999999999999995,4.166667000000189,41.0,-0.023536000000000112
0.06999999999999995,-5.0,41.0,-0.023189000000000015
-0.09000000000000008,50.000000000000114,41.0,-0.01582399999999995
-0.09000000000000008,40.83333300000004,41.0,-0.01909800000000006
-0.09000000000000008,31.66666700000019,41.0,-0.01978600000000008
-0.09000000000000008,22.5,41.0,-0.019225000000000048
-0.09000000000000008,13.333333000000039,41.0,-0.01769900000000002
-0.09000000000000008,4.166667000000189,41.0,-0.017691000000000012
-0.09000000000000008,-5.0,41.0,-0.01741500000000007
-0.25,50.000000000000114,41.0,-0.015325000000000033
-0.25,40.83333300000004,41.0,-0.014202000000000048
-0.25,31.66666700000019,41.0,-0.01426100000000008
-0.25,22.5,41.0,-0.01404099999999997
-0.25,13.333333000000039,41.0,-0.013711999999999946
-0.25,4.166667000000189,41.0,-0.01868600000000009
-0.25,-5.0,41.0,-0.021581000000000072
0.55,50.000000000000114,27.0,0.054462999999999984
0.55,40.83333300000004,27.0,0.04890500000000003
0.55,31.66666700000019,27.0,0.04341999999999996
0.55,22.5,27.0,0.037833000000000006
0.55,13.333333000000039,27.0,0.033065999999999984
0.55,4.166667000000189,27.0,0.03039599999999998
0.55,-5.0,27.0,0.024248999999999965
0.39,50.000000000000114,27.0,0.020133000000000012
0.39,40.83333300000004,27.0,0.01583000000000001
0.39,31.66666700000019,27.0,0.011268999999999973
0.39,22.5,27.0,0.009101000000000026
0.39,13.333333000000039,27.0,0.00024200000000001998
0.39,4.166667000000189,27.0,-0.0038320000000000576
0.39,-5.0,27.0,-0.00758700000000001
0.22999999999999998,50.000000000000114,27.0,-0.0035250000000000004
0.22999999999999998,40.83333300000004,27.0,-0.0068350000000000355
0.22999999999999998,31.66666700000019,27.0,-0.011776000000000009
0.22999999999999998,22.5,27.0,-0.015647000000000078
0.22999999999999998,13.333333000000039,27.0,-0.017920999999999965
0.22999999999999998,4.166667000000189,27.0,-0.020786000000000082
0.22999999999999998,-5.0,27.0,-0.022347000000000006
0.06999999999999995,50.000000000000114,27.0,-0.016071999999999975
0.06999999999999995,40.83333300000004,27.0,-0.017776000000000014
