deviation_load,deviation_T_in,deviation_T_amb_input,deviation_eta_gross,deviation_eta_Q
0.7933492005992024,0.309398837088403,0.0,0.797706826809753,0.6010086653074027
0.6703580320106235,0.712950131718877,0.9659344591521453,0.22956013953295545,0.4642882815767461
0.8555044262753467,0.8519600315562782,0.4209645063546973,0.49443585688988384,0.7810670221664573
0.6200936469760752,0.5571285537988682,0.2400771877878704,0.30698434696089405,0.32060330405687987
0.27912198993578463,0.11438221863143927,0.31214810759611433,0.06973094303194016,0.02170411177331677
0.8159672610325381,0.7951292918718358,0.5192611354674048,0.4228097294031942,0.706198047365119
0.9814301102028697,0.3449307452865575,0.017573782686590544,1.0,0.8287833934546214
0.6046706261164179,0.4847491335740314,0.3475546419089971,0.15074415602106062,0.263189107590966
0.6573420055596286,0.8398828471980313,0.3364051085151495,0.2747899010358368,0.4990475350271852
0.2718827500655798,0.6197714740272764,0.48264054903421094,0.09611546411290527,0.07402270232120459
0.01835561444657874,0.3304263809387892,0.2685722243598005,0.13475353718411143,0.10624150460058557
0.9556123326514318,0.17416242608031557,0.05391217535843562,0.8415566571315196,0.7451886632162272
0.5844989560082136,0.6137342866996787,0.39850342458663335,0.16088339285397013,0.2885511423044751
0.7630604669665242,0.20937304833703557,0.9149526803213628,0.1945347618286159,0.4169493020702635
0.704450873772601,0.7628599964450777,0.4604717905456349,0.27711150199290496,0.5341645754914262
0.6349411031048787,0.3579642084752397,0.2583418408629775,0.2512540790884164,0.257020140631535
0.48310828015685353,0.5775219548755347,0.2936331680254243,0.19464136595419568,0.11537732643245496
0.5046482377053514,0.35610555388670473,0.5153837937595724,0.09018709024039244,0.03769833490171487
0.9647608331563722,0.780610374703151,0.6827458988883541,0.6817985300475572,0.9141801286072773
0.5572965561242875,0.029038021650908907,0.6234591330178381,0.06847538333066802,0.04644859629861979
0.13746292219690842,0.7297028348549325,0.979429957426653,0.09903523266350418,0.07527577373483915
0.3716947066301407,0.3391420942045291,0.8439702467254045,0.05719903582490833,0.04407151819322477
0.5108910491516906,0.45598905639393905,0.9056312885484936,0.09759607696817815,0.10122431775407795
0.7101161987360637,0.23648998235679486,0.04532791736032554,0.6598795373380945,0.5153685042869091
0.6139546101389716,0.28284697037356904,0.7143451814548439,0.10223335643089324,0.1880750731911332
0.6468684570349095,0.4234276815287191,0.8621924905025027,0.15226030358485976,0.30442283563362615
0.34721639023865275,0.057083670593756686,0.21625515439527607,0.19441631280019428,0.1935872804265999
0.04629020185122379,1.0,0.4145809040817018,0.13949742077240593,0.08735231074864083
0.7986811015866946,0.3007452975080722,0.27251360983861367,0.3160871547951125,0.5117089476160601
0.8269231693150012,0.4944102182588855,0.6356764064538643,0.3494660910043888,0.6202115354454203
0.30352055361832275,0.0,0.37684059756133687,0.0140302874165672,0.04482466802593046
0.6408725907235109,0.3948977982763472,0.07409615004524295,0.592659713708698,0.47223638122124634
0.5250639703204618,0.8133675210315632,0.7997537538497008,0.17412007178011082,0.2982326301756587
0.9672956240745563,0.512314553835294,0.7761874370621307,0.5740217590865211,0.8521882188414889
0.5509490091927007,0.934900361878223,0.8961181666317195,0.2195038170199407,0.38846357434127976
0.5317353324679044,0.9893089358124315,0.9483413057321397,0.23068540530296278,0.392910589188624
0.82288460743891,0.3818966106508897,0.012227775468270086,0.8280653127942719,0.5950161412588875
0.5459236276528586,0.9702196548036266,0.8547685709563793,0.22422401080255144,0.39961051861145963
0.8587281652937351,0.8417657084589868,0.7799588844721299,0.49791825832548625,0.781650264010874
0.073757803514308,0.4036574293620469,0.7323741763766887,0.046615615135416635,0.05818858479715601
0.8902929422696084,0.11200882644438337,0.43053233053491663,0.3197768420304532,0.6106983218318693
0.7484580342206384,0.4709951040275975,0.7610306691578311,0.2383016778304871,0.48980388697197824
0.9277421239395532,0.4696359858236492,0.5047949514023118,0.48450390585671194,0.7780282831451275
0.19245769983578626,0.43142795794586297,0.17069007449780665,0.31318515359877774,0.2869517199916354
0.08661144191936909,0.4464810212772035,0.05848683481428013,0.5452445676314339,0.4703886318485989
0.4108638563605667,0.5879554197241035,0.12877952989149863,0.4494666832495305,0.37689186010037645
0.7296853995850938,0.025220067469760465,0.534765688270312,0.13037092313250273,0.28872921894604753
0.5708112772252207,0.8151615956761802,0.6598344905507862,0.21125384219035903,0.36083718893768296
0.49012844029644953,0.7445127940332621,0.19414801833600429,0.3723030636841199,0.2795149780426599
0.028288189776855655,0.787543669989741,0.12348166295740479,0.463242305254991,0.38716965966122957
0.7838000147974906,0.7733232585546946,0.5672974882591791,0.3731381293344939,0.6520627483270598
0.9394705765352157,0.8731363311721747,0.7235845055050776,0.686222601259113,0.901154394081974
0.1485072310724242,0.4976596470390508,0.956127079748035,0.06483307570669611,0.06424809180259318
0.7183874194425575,0.8553954194520661,0.8337954108124943,0.33570231390176986,0.5875124163529903
0.6881707515107373,0.01262728098897975,0.7432488803264771,0.10226296868799889,0.2102023212045169
0.2461245468268511,0.08338311070495055,0.9069082955524037,0.013325515697457352,0.04653355029276458
0.8454594284517309,0.18200530149179997,0.5748001085735341,0.2827200634886788,0.5537628084483479
0.9986461256998781,0.9545560790216434,0.291184489544281,0.8190394968285272,1.0
0.15442142292285027,0.23033284232211534,0.5553934418748693,0.026787247777599776,0.0511602755123379
0.5154311883057546,0.07554860676767802,0.7108188626528327,0.05747739104169978,0.04409929161438735
0.7562766823257427,0.04089568895301979,0.6936918676517561,0.1571759382643663,0.3458428089711418
0.7661352702031389,0.10075573519468256,0.18054830207713185,0.3999964465291472,0.38312944374738606
0.8723495436319385,0.440068212673831,0.6672907328591753,0.3940384603995284,0.6803099513801756
0.7333866939811688,0.6043723417327406,0.10700493430749616,0.5971074747259383,0.5142608349017146
0.6768862236323613,0.21600700218344315,0.6552882854415113,0.12479789634525514,0.2706046110414052
0.8695485900585846,0.9257706280617101,0.6152258835980822,0.543835024193214,0.8230391964659138
0.0,0.20628885891360033,0.1441520550994208,0.31919644179118595,0.31607133521539105
0.2377409036270188,0.6960452579474542,0.08154676165967367,0.5420345989612021,0.4516775146382266
0.6270186803905384,0.7671611475069318,0.5984387790620997,0.21533441121949187,0.42039974121706397
0.19067143133051534,0.946257282462126,0.7900822131464094,0.1376259261233409,0.0878179239857799
0.8326576773512877,0.8301692426792671,0.06613005054801552,0.8281837618226935,0.7404116347762442
0.8083292576175848,0.014901397001645666,0.4724561280468517,0.20581703178579686,0.43188976892513603
0.20482417410304615,0.6260603098869026,0.1896414716513544,0.3127705819993012,0.26456470880384764
0.03777587951383499,0.6386269156987654,0.39995320649753435,0.08350656503740031,0.0693600350271853
0.21123609972739954,0.5367220551833735,0.35539718134337567,0.08580447618878376,0.06793215443329147
0.9175116770457291,0.5047152148388285,0.8812161840471837,0.48366884020633794,0.7713299874529485
0.08137274590498667,0.6874639061223737,0.749093440363322,0.08910328163033229,0.07207366164784615
0.36056872329365225,0.9044239163537272,0.3843750821590604,0.14142813993568226,0.11615334849435376
0.42460630507621205,0.18062312931411983,0.03855389165126455,0.5508827413843135,0.49487335319949805
0.05468153205914761,0.6573632115522545,0.6303635959732086,0.08352433239166344,0.0705526584065247
0.457494208319841,0.4251375227168097,0.6023958101332862,0.07631670901219406,0.010320276557925584
0.5668726464543196,0.8762557211317543,1.0,0.21372942688437574,0.3833875731911334
0.46826562840810704,0.2726798221478152,0.8239604653646775,0.07201700928048109,0.04832411909242979
0.2630119427279463,0.9146905136586703,0.45540572767657295,0.14179533192378938,0.08868216750313684
0.7422171445263217,0.9125720984211003,0.9466348902584196,0.371716740993432,0.64323243412798
0.3172053497732814,0.5292936325846702,0.322952492345015,0.12955954728781344,0.024827804788791322
0.24063698392550517,0.8208687653697945,0.8321349148658423,0.1247445942824651,0.08222566394813882
0.062271491673528745,0.2231779118955513,0.610093126376914,0.02059828604255863,0.049075635194479356
0.034842325050902456,0.5593353377995022,0.7716454299002609,0.06787129328571699,0.06525283615641991
0.11572021980999625,0.2648833860846678,0.2823316202221574,0.11155529496769284,0.0789467665202844
0.2238062797090853,0.6097767118901098,0.8514169899241385,0.08822675882001044,0.072223964868256
0.9504418588338617,0.16068903543787805,0.8721870582439413,0.4332213990014749,0.7342671737766624
0.38927969851554267,0.6811376219641665,0.44901034822690095,0.09940242465161128,0.02662000731911357
0.004604517846830469,0.9750292468474253,0.026095673227189975,0.6961308624866003,0.5489008260142199
0.4523813870629576,0.2553452367147462,0.24726165240236142,0.19955700063370185,0.15769258416980345
0.3796920776733732,0.36404055874071867,0.03612495641764035,0.5821532848876805,0.5064254626725218
0.15809965629465084,0.9852239301630555,0.8780959342736114,0.13908877162435065,0.08955948086574664
0.6984300246849048,0.967155896964413,0.14983048817328654,0.5771251236311732,0.6058722814721873
0.9032148028714819,0.6646164815855231,0.6467781720775891,0.5078798216157631,0.7938313597866999
0.6667528252156927,0.594352508399139,0.2181609365520367,0.3623948024566331,0.41327830928481807
0.1682657244957082,0.14414374602174837,0.7997038656146773,0.015114096026627347,0.04724095566708498
0.1048085118240597,0.28167790336557874,0.6772024878497725,0.030814514743943228,0.05273845932664157
0.43818444399390044,0.549193102274111,0.6439358178257029,0.08760490142079562,0.03203255698452537
0.8833813611193053,0.25706058203906296,0.11312329221088055,0.6462934337781092,0.6407622333751568
0.7717660036301897,0.06261738795250299,0.30490951381679904,0.21563053379054642,0.3789617968423253
0.29778412383001335,0.24735912408271138,0.31082945064986883,0.09350366303620346,0.03150322825177758
0.329027968218065,0.0011067060090417247,0.5399436343178048,0.0014273107924828443,0.024661164261815086
0.9331163034715491,0.40108255985330277,0.38615280542879143,0.4786702912069363,0.7678664784608951
0.8425700742853246,0.7329771187005312,0.9213669433706211,0.43498628952496016,0.7240955667084901
0.014929130589776185,0.67218824226591,0.7385067757808235,0.08393890399113998,0.07073400250941028
0.4666965178814221,0.32463630339213806,0.09324310277599723,0.4841900159313942,0.4208343135717273
