#1					
float	CarboHSP_hT	(1702	2)	#T(K)	h(J/kg)
595	289228.373869756
596	290297.722020941
597	291367.625264998
598	292438.082959546
599	293509.094464017
600	294580.659139656
601	295652.776349505
602	296725.445458399
603	297798.665832957
604	298872.436841577
605	299946.757854423
606	301021.628243419
607	302097.047382243
608	303173.014646317
609	304249.529412803
610	305326.591060588
611	306404.198970286
612	307482.35252422
613	308561.051106425
614	309640.294102632
615	310720.080900264
616	311800.41088843
617	312881.283457915
618	313962.698001175
619	315044.653912326
620	316127.150587142
621	317210.187423044
622	318293.763819095
623	319377.879175988
624	320462.532896048
625	321547.724383217
626	322633.45304305
627	323719.718282707
628	324806.51951095
629	325893.856138131
630	326981.727576186
631	328070.133238632
632	329159.072540557
633	330248.544898613
634	331338.549731014
635	332429.08645752
636	333520.154499442
637	334611.753279627
638	335703.882222453
639	336796.540753827
640	337889.728301173
641	338983.444293428
642	340077.688161038
643	341172.459335945
644	342267.75725159
645	343363.581342897
646	344459.931046275
647	345556.805799607
648	346654.205042246
649	347752.128215006
650	348850.574760161
651	349949.544121434
652	351049.035743994
653	352149.049074449
654	353249.58356084
655	354350.638652634
656	355452.213800721
657	356554.308457407
658	357656.922076406
659	358760.054112838
660	359863.704023218
661	360967.871265458
662	362072.555298853
663	363177.755584081
664	364283.471583195
665	365389.702759619
666	366496.448578142
667	367603.708504909
668	368711.482007422
669	369819.768554528
670	370928.56761642
671	372037.878664626
672	373147.701172005
673	374258.034612745
674	375368.878462354
675	376480.232197656
676	377592.095296785
677	378704.467239183
678	379817.34750559
679	380930.735578041
680	382044.630939862
681	383159.033075664
682	384273.941471338
683	385389.355614048
684	386505.274992231
685	387621.699095585
686	388738.627415071
687	389856.059442902
688	390973.994672544
689	392092.432598706
690	393211.372717338
691	394330.814525624
692	395450.75752198
693	396571.201206047
694	397692.145078688
695	398813.588641982
696	399935.531399218
697	401057.972854893
698	402180.912514707
699	403304.349885555
700	404428.284475529
701	405552.715793906
702	406677.643351147
703	407803.066658894
704	408928.985229963
705	410055.39857834
706	411182.306219177
707	412309.707668787
708	413437.60244464
709	414565.99006536
710	415694.870050716
711	416824.241921623
712	417954.105200137
713	419084.459409446
714	420215.30407387
715	421346.638718856
716	422478.462870974
717	423610.77605791
718	424743.577808467
719	425876.867652555
720	427010.645121191
721	428144.909746494
722	429279.661061678
723	430414.898601053
724	431550.621900018
725	432686.830495055
726	433823.523923729
727	434960.701724682
728	436098.363437628
729	437236.508603352
730	438375.136763703
731	439514.247461591
732	440653.840240984
733	441793.914646904
734	442934.470225423
735	444075.506523656
736	445217.023089763
737	446359.019472941
738	447501.495223422
739	448644.449892467
740	449787.883032366
741	450931.79419643
742	452076.182938991
743	453221.048815396
744	454366.391382005
745	455512.210196184
746	456658.504816306
747	457805.274801744
748	458952.51971287
749	460100.239111047
750	461248.432558631
751	462397.099618964
752	463546.23985637
753	464695.852836155
754	465845.9381246
755	466996.495288957
756	468147.523897451
757	469299.023519269
758	470450.993724564
759	471603.434084445
760	472756.344170977
761	473909.72355718
762	475063.571817019
763	476217.888525406
764	477372.673258197
765	478527.925592183
766	479683.645105094
767	480839.831375591
768	481996.483983262
769	483153.602508624
770	484311.186533115
771	485469.235639091
772	486627.749409826
773	487786.727429506
774	488946.169283226
775	490106.074556988
776	491266.442837698
777	492427.273713162
778	493588.566772082
779	494750.321604055
780	495912.537799569
781	497075.214949999
782	498238.352647605
783	499401.950485529
784	500566.008057792
785	501730.524959289
786	502895.500785791
787	504060.935133935
788	505226.827601228
789	506393.177786037
790	507559.985287593
791	508727.249705983
792	509894.970642151
793	511063.14769789
794	512231.780475846
795	513400.868579508
796	514570.411613209
797	515740.409182123
798	516910.860892264
799	518081.766350476
800	519253.12516444
801	520424.936942663
802	521597.201294479
803	522769.917830048
804	523943.086160348
805	525116.705897177
806	526290.776653148
807	527465.298041686
808	528640.269677028
809	529815.691174216
810	530991.562149099
811	532167.882218325
812	533344.650999345
813	534521.868110403
814	535699.533170541
815	536877.645799587
816	538056.205618165
817	539235.212247678
818	540414.665310318
819	541594.564429055
820	542774.909227637
821	543955.699330592
822	545136.934363217
823	546318.613951581
824	547500.737722523
825	548683.305303646
826	549866.316323317
827	551049.770410663
828	552233.667195571
829	553418.006308683
830	554602.787381394
831	555788.010045851
832	556973.673934947
833	558159.778682325
834	559346.323922369
835	560533.309290205
836	561720.734421699
837	562908.598953451
838	564096.902522797
839	565285.644767806
840	566474.825327273
841	567664.443840724
842	568854.499948407
843	570044.993291294
844	571235.923511076
845	572427.290250164
846	573619.093151681
847	574811.331859467
848	576004.006018072
849	577197.115272753
850	578390.659269476
851	579584.63765491
852	580779.050076426
853	581973.896182096
854	583169.175620689
855	584364.888041668
856	585561.033095192
857	586757.61043211
858	587954.619703958
859	589152.060562963
860	590349.932662032
861	591548.235654758
862	592746.969195412
863	593946.132938945
864	595145.726540983
865	596345.749657825
866	597546.201946446
867	598747.083064485
868	599948.392670254
869	601150.130422727
870	602352.295981543
871	603554.889007004
872	604757.909160069
873	605961.356102356
874	607165.229496137
875	608369.529004339
876	609574.254290541
877	610779.405018969
878	611984.980854498
879	613190.981462647
880	614397.406509582
881	615604.255662106
882	616811.528587665
883	618019.22495434
884	619227.34443085
885	620435.886686546
886	621644.851391411
887	622854.238216059
888	624064.046831731
889	625274.276910293
890	626484.928124238
891	627696.000146679
892	628907.492651349
893	630119.405312602
894	631331.737805407
895	632544.489805347
896	633757.660988619
897	634971.251032032
898	636185.259613003
899	637399.686409556
900	638614.531100322
901	639829.793364535
902	641045.472882031
903	642261.569333247
904	643478.082399217
905	644695.011761573
906	645912.35710254
907	647130.11810494
908	648348.294452182
909	649566.885828266
910	650785.891917781
911	652005.312405902
912	653225.146978386
913	654445.395321576
914	655666.057122393
915	656887.13206834
916	658108.619847494
917	659330.520148511
918	660552.832660621
919	661775.557073623
920	662998.693077892
921	664222.240364367
922	665446.198624558
923	666670.567550539
924	667895.346834949
925	669120.536170988
926	670346.13525242
927	671572.143773565
928	672798.561429303
929	674025.387915067
930	675252.622926848
931	676480.266161186
932	677708.317315177
933	678936.776086461
934	680165.642173229
935	681394.91527422
936	682624.595088715
937	683854.681316539
938	685085.173658059
939	686316.071814183
940	687547.375486356
941	688779.084376561
942	690011.198187316
943	691243.716621674
944	692476.639383219
945	693709.966176068
946	694943.696704866
947	696177.830674786
948	697412.367791527
949	698647.307761315
950	699882.650290897
951	701118.395087544
952	702354.541859046
953	703591.090313713
954	704828.040160371
955	706065.391108365
956	707303.142867552
957	708541.295148303
958	709779.847661501
959	711018.80011854
960	712258.152231321
961	713497.903712254
962	714738.054274256
963	715978.603630745
964	717219.551495646
965	718460.897583383
966	719702.641608883
967	720944.783287571
968	722187.322335368
969	723430.258468693
970	724673.59140446
971	725917.320860075
972	727161.446553438
973	728405.968202939
974	729650.885527456
975	730896.198246358
976	732141.906079498
977	733388.008747215
978	734634.505970334
979	735881.397470159
980	737128.68296848
981	738376.362187562
982	739624.434850153
983	740872.900679476
984	742121.759399231
985	743371.010733593
986	744620.65440721
987	745870.690145201
988	747121.117673159
989	748371.936717144
990	749623.147003686
991	750874.748259781
992	752126.740212892
993	753379.122590944
994	754631.895122329
995	755885.057535899
996	757138.609560966
997	758392.550927302
998	759646.88136514
999	760901.600605167
1000	762156.708378526
1001	763412.204416816
1002	764668.08845209
1003	765924.36021685
1004	767181.019444052
1005	768438.065867101
1006	769695.499219849
1007	770953.319236599
1008	772211.525652096
1009	773470.118201532
1010	774729.096620543
1011	775988.460645208
1012	777248.210012045
1013	778508.344458014
1014	779768.863720516
1015	781029.767537386
1016	782291.055646898
1017	783552.727787761
1018	784814.783699119
1019	786077.223120549
1020	787340.045792061
1021	788603.251454094
1022	789866.839847518
1023	791130.810713632
1024	792395.163794162
1025	793659.898831262
1026	794925.015567509
1027	796190.513745906
1028	797456.393109879
1029	798722.653403276
1030	799989.294370365
1031	801256.315755834
1032	802523.71730479
1033	803791.49876276
1034	805059.659875683
1035	806328.200389917
1036	807597.120052233
1037	808866.418609816
1038	810136.095810263
1039	811406.151401581
1040	812676.585132189
1041	813947.396750913
1042	815218.58600699
1043	816490.152650061
1044	817762.096430174
1045	819034.417097782
1046	820307.114403742
1047	821580.188099313
1048	822853.637936156
1049	824127.463666334
1050	825401.665042307
1051	826676.241816935
1052	827951.193743477
1053	829226.520575587
1054	830502.222067315
1055	831778.297973105
1056	833054.748047796
1057	834331.572046618
1058	835608.769725193
1059	836886.340839535
1060	838164.285146045
1061	839442.602401515
1062	840721.292363124
1063	842000.354788436
1064	843279.789435402
1065	844559.596062359
1066	845839.774428025
1067	847120.324291503
1068	848401.245412275
1069	849682.537550208
1070	850964.200465545
1071	852246.233918909
1072	853528.637671302
1073	854811.411484102
1074	856094.555119063
1075	857378.068338315
1076	858661.950904362
1077	859946.202580079
1078	861230.823128717
1079	862515.812313895
1080	863801.169899605
1081	865086.895650206
1082	866372.989330429
1083	867659.450705369
1084	868946.27954049
1085	870233.475601622
1086	871521.038654958
1087	872808.968467058
1088	874097.264804841
1089	875385.927435593
1090	876674.956126957
1091	877964.35064694
1092	879254.110763907
1093	880544.236246582
1094	881834.726864045
1095	883125.582385735
1096	884416.802581448
1097	885708.387221331
1098	887000.336075891
1099	888292.648915984
1100	889585.325512819
1101	890878.365637959
1102	892171.769063315
1103	893465.535561152
1104	894759.664904079
1105	896054.156865058
1106	897349.011217394
1107	898644.227734743
1108	899939.806191104
1109	901235.746360822
1110	902532.048018584
1111	903828.710939423
1112	905125.734898714
1113	906423.119672171
1114	907720.865035851
1115	909018.970766152
1116	910317.436639809
1117	911616.262433895
1118	912915.447925821
1119	914214.992893337
1120	915514.897114525
1121	916815.160367805
1122	918115.782431929
1123	919416.763085985
1124	920718.102109391
1125	922019.799281899
1126	923321.85438359
1127	924624.267194876
1128	925927.037496501
1129	927230.165069534
1130	928533.649695373
1131	929837.491155745
1132	931141.6892327
1133	932446.243708617
1134	933751.154366197
1135	935056.420988466
1136	936362.043358775
1137	937668.021260794
1138	938974.354478519
1139	940281.042796263
1140	941588.085998661
1141	942895.483870667
1142	944203.236197554
1143	945511.342764914
1144	946819.803358653
1145	948128.617764998
1146	949437.785770487
1147	950747.307161977
1148	952057.181726637
1149	953367.409251949
1150	954677.989525709
1151	955988.922336025
1152	957300.207471316
1153	958611.84472031
1154	959923.833872049
1155	961236.17471588
1156	962548.86704146
1157	963861.910638753
1158	965175.305298031
1159	966489.050809873
1160	967803.14696516
1161	969117.593555082
1162	970432.39037113
1163	971747.5372051
1164	973063.033849091
1165	974378.880095502
1166	975695.075737036
1167	977011.620566695
1168	978328.514377782
1169	979645.756963897
1170	980963.34811894
1171	982281.287637111
1172	983599.575312903
1173	984918.210941108
1174	986237.194316814
1175	987556.525235404
1176	988876.203492554
1177	990196.228884235
1178	991516.601206711
1179	992837.320256537
1180	994158.385830564
1181	995479.797725929
1182	996801.555740063
1183	998123.659670684
1184	999446.109315802
1185	1000768.90447371
1186	1002092.044943
1187	1003415.53052254
1188	1004739.36101149
1189	1006063.5362093
1190	1007388.05591568
1191	1008712.91993067
1192	1010038.12805455
1193	1011363.6800879
1194	1012689.5758316
1195	1014015.81508679
1196	1015342.39765489
1197	1016669.32333761
1198	1017996.59193694
1199	1019324.20325516
1200	1020652.1570948
1201	1021980.45325869
1202	1023309.09154993
1203	1024638.0717719
1204	1025967.39372827
1205	1027297.05722295
1206	1028627.06206017
1207	1029957.40804439
1208	1031288.09498037
1209	1032619.12267315
1210	1033950.49092802
1211	1035282.19955055
1212	1036614.2483466
1213	1037946.63712228
1214	1039279.36568396
1215	1040612.43383832
1216	1041945.84139227
1217	1043279.588153
1218	1044613.67392798
1219	1045948.09852494
1220	1047282.86175187
1221	1048617.96341703
1222	1049953.40332894
1223	1051289.18129641
1224	1052625.29712848
1225	1053961.75063448
1226	1055298.54162399
1227	1056635.66990685
1228	1057973.13529317
1229	1059310.93759332
1230	1060649.07661793
1231	1061987.5521779
1232	1063326.36408436
1233	1064665.51214874
1234	1066004.9961827
1235	1067344.81599816
1236	1068684.9714073
1237	1070025.46222258
1238	1071366.28825668
1239	1072707.44932256
1240	1074048.94523342
1241	1075390.77580273
1242	1076732.94084421
1243	1078075.44017183
1244	1079418.2735998
1245	1080761.44094261
1246	1082104.94201498
1247	1083448.77663189
1248	1084792.94460858
1249	1086137.44576052
1250	1087482.27990344
1251	1088827.44685333
1252	1090172.94642641
1253	1091518.77843915
1254	1092864.94270829
1255	1094211.4390508
1256	1095558.26728389
1257	1096905.42722502
1258	1098252.91869191
1259	1099600.74150251
1260	1100948.89547502
1261	1102297.38042788
1262	1103646.19617978
1263	1104995.34254965
1264	1106344.81935667
1265	1107694.62642023
1266	1109044.76356001
1267	1110395.23059589
1268	1111746.02734802
1269	1113097.15363676
1270	1114448.60928274
1271	1115800.39410681
1272	1117152.50793006
1273	1118504.95057383
1274	1119857.72185967
1275	1121210.8216094
1276	1122564.24964505
1277	1123918.00578891
1278	1125272.08986349
1279	1126626.50169153
1280	1127981.24109601
1281	1129336.30790015
1282	1130691.7019274
1283	1132047.42300144
1284	1133403.47094618
1285	1134759.84558577
1286	1136116.54674459
1287	1137473.57424724
1288	1138830.92791857
1289	1140188.60758363
1290	1141546.61306774
1291	1142904.94419641
1292	1144263.60079541
1293	1145622.58269071
1294	1146981.88970853
1295	1148341.5216753
1296	1149701.47841769
1297	1151061.75976259
1298	1152422.36553712
1299	1153783.29556862
1300	1155144.54968465
1301	1156506.12771301
1302	1157868.02948171
1303	1159230.25481899
1304	1160592.80355331
1305	1161955.67551335
1306	1163318.87052802
1307	1164682.38842645
1308	1166046.22903798
1309	1167410.39219218
1310	1168774.87771885
1311	1170139.68544798
1312	1171504.81520981
1313	1172870.26683478
1314	1174236.04015356
1315	1175602.13499704
1316	1176968.5511963
1317	1178335.28858267
1318	1179702.34698769
1319	1181069.72624309
1320	1182437.42618085
1321	1183805.44663316
1322	1185173.78743239
1323	1186542.44841117
1324	1187911.42940232
1325	1189280.73023887
1326	1190650.35075408
1327	1192020.29078141
1328	1193390.55015453
1329	1194761.12870733
1330	1196132.02627392
1331	1197503.24268859
1332	1198874.77778587
1333	1200246.6314005
1334	1201618.8033674
1335	1202991.29352173
1336	1204364.10169884
1337	1205737.22773431
1338	1207110.6714639
1339	1208484.4327236
1340	1209858.51134959
1341	1211232.90717828
1342	1212607.62004626
1343	1213982.64979033
1344	1215357.99624752
1345	1216733.65925505
1346	1218109.63865032
1347	1219485.93427098
1348	1220862.54595485
1349	1222239.47353996
1350	1223616.71686456
1351	1224994.27576708
1352	1226372.15008616
1353	1227750.33966065
1354	1229128.8443296
1355	1230507.66393224
1356	1231886.79830803
1357	1233266.24729662
1358	1234646.01073785
1359	1236026.08847176
1360	1237406.4803386
1361	1238787.18617882
1362	1240168.20583306
1363	1241549.53914216
1364	1242931.18594715
1365	1244313.14608927
1366	1245695.41940995
1367	1247078.00575082
1368	1248460.90495371
1369	1249844.11686062
1370	1251227.64131377
1371	1252611.47815558
1372	1253995.62722865
1373	1255380.08837577
1374	1256764.86143993
1375	1258149.94626432
1376	1259535.34269231
1377	1260921.05056748
1378	1262307.06973358
1379	1263693.40003457
1380	1265080.04131459
1381	1266466.99341798
1382	1267854.25618926
1383	1269241.82947315
1384	1270629.71311456
1385	1272017.90695858
1386	1273406.41085049
1387	1274795.22463577
1388	1276184.34816008
1389	1277573.78126927
1390	1278963.52380937
1391	1280353.57562662
1392	1281743.93656742
1393	1283134.60647837
1394	1284525.58520626
1395	1285916.87259806
1396	1287308.46850091
1397	1288700.37276217
1398	1290092.58522936
1399	1291485.10575018
1400	1292877.93417254
1401	1294271.0703445
1402	1295664.51411434
1403	1297058.26533049
1404	1298452.32384158
1405	1299846.68949643
1406	1301241.36214402
1407	1302636.34163352
1408	1304031.62781429
1409	1305427.22053586
1410	1306823.11964795
1411	1308219.32500046
1412	1309615.83644346
1413	1311012.6538272
1414	1312409.77700212
1415	1313807.20581883
1416	1315204.94012813
1417	1316602.97978098
1418	1318001.32462853
1419	1319399.97452211
1420	1320798.92931322
1421	1322198.18885353
1422	1323597.75299491
1423	1324997.62158938
1424	1326397.79448915
1425	1327798.27154661
1426	1329199.05261432
1427	1330600.137545
1428	1332001.52619157
1429	1333403.2184071
1430	1334805.21404485
1431	1336207.51295825
1432	1337610.11500091
1433	1339013.0200266
1434	1340416.22788926
1435	1341819.73844301
1436	1343223.55154216
1437	1344627.66704115
1438	1346032.08479463
1439	1347436.8046574
1440	1348841.82648444
1441	1350247.15013089
1442	1351652.77545207
1443	1353058.70230347
1444	1354464.93054074
1445	1355871.4600197
1446	1357278.29059635
1447	1358685.42212686
1448	1360092.85446754
1449	1361500.5874749
1450	1362908.6210056
1451	1364316.95491648
1452	1365725.58906453
1453	1367134.52330692
1454	1368543.75750097
1455	1369953.2915042
1456	1371363.12517425
1457	1372773.25836896
1458	1374183.69094633
1459	1375594.4227645
1460	1377005.45368181
1461	1378416.78355674
1462	1379828.41224794
1463	1381240.33961421
1464	1382652.56551455
1465	1384065.08980809
1466	1385477.91235413
1467	1386891.03301214
1468	1388304.45164174
1469	1389718.16810273
1470	1391132.18225504
1471	1392546.4939588
1472	1393961.10307427
1473	1395376.00946189
1474	1396791.21298225
1475	1398206.7134961
1476	1399622.51086435
1477	1401038.60494807
1478	1402454.9956085
1479	1403871.68270703
1480	1405288.66610519
1481	1406705.9456647
1482	1408123.52124742
1483	1409541.39271537
1484	1410959.55993073
1485	1412378.02275584
1486	1413796.78105319
1487	1415215.83468542
1488	1416635.18351534
1489	1418054.82740592
1490	1419474.76622026
1491	1420894.99982165
1492	1422315.5280735
1493	1423736.3508394
1494	1425157.46798308
1495	1426578.87936845
1496	1428000.58485953
1497	1429422.58432053
1498	1430844.87761579
1499	1432267.46460984
1500	1433690.34516731
1501	1435113.51915302
1502	1436536.98643194
1503	1437960.74686917
1504	1439384.80032999
1505	1440809.14667981
1506	1442233.78578419
1507	1443658.71750887
1508	1445083.9417197
1509	1446509.45828271
1510	1447935.26706407
1511	1449361.36793011
1512	1450787.76074728
1513	1452214.44538221
1514	1453641.42170168
1515	1455068.68957259
1516	1456496.24886201
1517	1457924.09943716
1518	1459352.24116539
1519	1460780.67391423
1520	1462209.39755132
1521	1463638.41194447
1522	1465067.71696163
1523	1466497.31247091
1524	1467927.19834053
1525	1469357.37443891
1526	1470787.84063457
1527	1472218.59679619
1528	1473649.6427926
1529	1475080.97849278
1530	1476512.60376585
1531	1477944.51848106
1532	1479376.72250782
1533	1480809.21571569
1534	1482241.99797436
1535	1483675.06915367
1536	1485108.4291236
1537	1486542.07775427
1538	1487976.01491596
1539	1489410.24047907
1540	1490844.75431416
1541	1492279.55629192
1542	1493714.64628319
1543	1495150.02415895
1544	1496585.68979032
1545	1498021.64304855
1546	1499457.88380506
1547	1500894.41193138
1548	1502331.2272992
1549	1503768.32978033
1550	1505205.71924676
1551	1506643.39557056
1552	1508081.358624
1553	1509519.60827945
1554	1510958.14440943
1555	1512396.9668866
1556	1513836.07558375
1557	1515275.47037383
1558	1516715.15112991
1559	1518155.11772519
1560	1519595.37003303
1561	1521035.90792692
1562	1522476.73128047
1563	1523917.83996746
1564	1525359.23386176
1565	1526800.91283743
1566	1528242.87676862
1567	1529685.12552965
1568	1531127.65899494
1569	1532570.47703909
1570	1534013.57953679
1571	1535456.96636291
1572	1536900.6373924
1573	1538344.59250041
1574	1539788.83156216
1575	1541233.35445305
1576	1542678.1610486
1577	1544123.25122444
1578	1545568.62485638
1579	1547014.28182032
1580	1548460.22199232
1581	1549906.44524856
1582	1551352.95146535
1583	1552799.74051915
1584	1554246.81228652
1585	1555694.16664419
1586	1557141.803469
1587	1558589.72263791
1588	1560037.92402804
1589	1561486.40751662
1590	1562935.17298102
1591	1564384.22029874
1592	1565833.54934739
1593	1567283.16000474
1594	1568733.05214868
1595	1570183.22565723
1596	1571633.68040852
1597	1573084.41628083
1598	1574535.43315258
1599	1575986.73090228
1600	1577438.3094086
1601	1578890.16855033
1602	1580342.30820639
1603	1581794.72825582
1604	1583247.4285778
1605	1584700.40905162
1606	1586153.66955671
1607	1587607.20997262
1608	1589061.03017905
1609	1590515.13005578
1610	1591969.50948276
1611	1593424.16834005
1612	1594879.10650784
1613	1596334.32386642
1614	1597789.82029625
1615	1599245.59567787
1616	1600701.64989199
1617	1602157.98281941
1618	1603614.59434106
1619	1605071.48433802
1620	1606528.65269145
1621	1607986.09928268
1622	1609443.82399314
1623	1610901.82670437
1624	1612360.10729807
1625	1613818.66565604
1626	1615277.50166019
1627	1616736.61519259
1628	1618196.0061354
1629	1619655.67437091
1630	1621115.61978154
1631	1622575.84224984
1632	1624036.34165845
1633	1625497.11789016
1634	1626958.17082788
1635	1628419.50035463
1636	1629881.10635354
1637	1631342.9887079
1638	1632805.14730108
1639	1634267.58201659
1640	1635730.29273805
1641	1637193.27934922
1642	1638656.54173397
1643	1640120.07977626
1644	1641583.89336023
1645	1643047.98237007
1646	1644512.34669015
1647	1645976.98620492
1648	1647441.90079897
1649	1648907.09035699
1650	1650372.5547638
1651	1651838.29390434
1652	1653304.30766367
1653	1654770.59592694
1654	1656237.15857946
1655	1657703.99550662
1656	1659171.10659396
1657	1660638.4917271
1658	1662106.15079181
1659	1663574.08367397
1660	1665042.29025955
1661	1666510.77043467
1662	1667979.52408554
1663	1669448.55109851
1664	1670917.85136003
1665	1672387.42475667
1666	1673857.2711751
1667	1675327.39050214
1668	1676797.78262468
1669	1678268.44742976
1670	1679739.38480453
1671	1681210.59463623
1672	1682682.07681224
1673	1684153.83122005
1674	1685625.85774725
1675	1687098.15628155
1676	1688570.72671078
1677	1690043.56892288
1678	1691516.6828059
1679	1692990.068248
1680	1694463.72513747
1681	1695937.65336268
1682	1697411.85281214
1683	1698886.32337447
1684	1700361.06493839
1685	1701836.07739274
1686	1703311.36062646
1687	1704786.91452862
1688	1706262.73898839
1689	1707738.83389505
1690	1709215.19913799
1691	1710691.83460672
1692	1712168.74019086
1693	1713645.91578012
1694	1715123.36126434
1695	1716601.07653347
1696	1718079.06147756
1697	1719557.31598677
1698	1721035.83995138
1699	1722514.63326178
1700	1723993.69580845
