P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,943.150000,308.150000,0.461142,0.774437,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,944.272449,308.150000,0.461790,0.778942,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,945.394898,308.150000,0.462119,0.784197,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,946.517347,308.150000,0.462445,0.789678,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,947.639796,308.150000,0.462760,0.794864,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,948.762245,308.150000,0.463076,0.800243,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,949.884694,308.150000,0.463128,0.806278,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,951.007143,308.150000,0.463411,0.812116,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,952.129592,308.150000,0.463777,0.817278,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,953.252041,308.150000,0.464042,0.822602,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,954.374490,308.150000,0.464070,0.828571,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,955.496939,308.150000,0.464630,0.833235,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,956.619388,308.150000,0.464837,0.838630,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,957.741837,308.150000,0.465282,0.840083,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,958.864286,308.150000,0.465522,0.845271,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,959.986735,308.150000,0.465378,0.853894,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,961.109184,308.150000,0.465935,0.855218,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,962.231633,308.150000,0.466186,0.860362,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,963.354082,308.150000,0.466501,0.865775,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,964.476531,308.150000,0.466572,0.870583,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,965.598980,308.150000,0.467116,0.875915,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,966.721429,308.150000,0.467379,0.880974,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,967.843878,308.150000,0.467571,0.886241,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,968.966327,308.150000,0.467700,0.891412,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,970.088776,308.150000,0.467819,0.896472,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,971.211224,308.150000,0.467940,0.901660,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,972.333673,308.150000,0.468071,0.906738,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,973.456122,308.150000,0.468193,0.911851,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,974.578571,308.150000,0.468297,0.916995,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,975.701020,308.150000,0.468410,0.922114,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,976.823469,308.150000,0.468838,0.926843,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,977.945918,308.150000,0.468986,0.931970,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,979.068367,308.150000,0.468919,0.937181,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,980.190816,308.150000,0.469017,0.942223,
