P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,873.150000,308.150000,0.396629,0.745527,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,874.272449,308.150000,0.397055,0.751766,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,875.394898,308.150000,0.397467,0.758016,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,876.517347,308.150000,0.397809,0.764442,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,877.639796,308.150000,0.398017,0.770319,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,878.762245,308.150000,0.398234,0.776152,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,879.884694,308.150000,0.398623,0.781451,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,881.007143,308.150000,0.398786,0.787700,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,882.129592,308.150000,0.400056,0.790011,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,883.252041,308.150000,0.400156,0.794847,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,884.374490,308.150000,0.400538,0.800554,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,885.496939,308.150000,0.400872,0.806334,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,886.619388,308.150000,0.401460,0.813045,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,887.741837,308.150000,0.401757,0.818843,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,888.864286,308.150000,0.402039,0.824638,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,889.986735,308.150000,0.402320,0.830457,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,891.109184,308.150000,0.402580,0.836280,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,892.231633,308.150000,0.402809,0.842545,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,893.354082,308.150000,0.403058,0.848320,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,894.476531,308.150000,0.403243,0.853965,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,895.598980,308.150000,0.403736,0.859239,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,896.721429,308.150000,0.403969,0.865186,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,897.843878,308.150000,0.404050,0.871608,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,898.966327,308.150000,0.404405,0.877343,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,900.088776,308.150000,0.404644,0.883161,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,901.211224,308.150000,0.404617,0.888048,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,902.333673,308.150000,0.405061,0.895327,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,903.456122,308.150000,0.405416,0.900622,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,904.578571,308.150000,0.405560,0.906480,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,905.701020,308.150000,0.405896,0.912035,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,906.823469,308.150000,0.405859,0.918567,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,907.945918,308.150000,0.406096,0.923862,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,909.068367,308.150000,0.406093,0.929746,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,910.190816,308.150000,0.406189,0.935375,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,911.313265,308.150000,0.406466,0.940493,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,912.435714,308.150000,0.406569,0.946431,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,913.558163,308.150000,0.406328,0.952626,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,914.680612,308.150000,0.406452,0.957935,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,915.803061,308.150000,0.406849,0.963183,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,916.925510,308.150000,0.406523,0.969335,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,918.047959,308.150000,0.406822,0.974939,
5555555.555556,923.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,919.170408,308.150000,0.406548,0.983019,
