P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.982441,985.860632,286.469580,0.515877,0.951580,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.245112,946.531047,256.845517,0.505198,0.918975,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.877761,958.520894,266.019103,0.493562,0.740659,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.340758,948.348760,319.306860,0.419152,0.664421,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.365406,1010.249873,281.305691,0.529543,0.949477,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.012456,960.885007,281.804288,0.509073,0.866402,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.857726,975.065765,272.127094,0.503596,0.790254,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.385757,986.665589,269.816355,0.521694,0.939495,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.151773,972.128727,263.402102,0.514542,0.941038,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.123351,996.225099,280.527515,0.522532,0.951091,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.092129,977.740545,323.047787,0.416369,0.626611,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.947204,959.232197,299.852726,0.498960,0.802914,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.528836,1012.317002,312.514977,0.429286,0.575284,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.117153,954.958995,296.164370,0.507971,0.928011,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.423955,978.800288,256.171389,0.519247,0.936479,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.136384,976.770865,257.780646,0.515639,0.943019,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.453432,1004.719623,262.108304,0.441623,0.476284,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.615095,1010.509053,297.650675,0.488136,0.662765,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.786907,1012.696579,289.280671,0.512918,0.856670,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.467145,999.916818,273.349316,0.526877,0.946039,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.810482,982.900159,272.339875,0.499986,0.775642,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.034208,964.870430,253.883766,0.509668,0.905173,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.975166,994.919660,275.008916,0.515577,0.942974,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.411424,951.741789,285.111430,0.509032,0.924180,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.481899,948.832060,270.261734,0.508553,0.923554,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.874840,1006.253720,313.473715,0.462268,0.759935,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.400525,1011.925841,308.435785,0.498653,0.853097,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.432597,965.675513,258.233287,0.514527,0.930635,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.478499,952.892647,319.610911,0.342298,0.391530,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.078639,979.928813,267.010582,0.514979,0.941843,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.630700,973.352162,259.315786,0.466727,0.573925,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.107882,990.349444,317.720745,0.444254,0.702675,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.906134,1007.565756,284.244926,0.518594,0.967213,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.824544,964.206934,305.483586,0.474578,0.717036,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.670912,969.171610,311.346316,0.436216,0.600096,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.146060,1004.798229,298.364892,0.523685,0.955485,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.742248,960.539017,261.003053,0.478585,0.632450,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.864616,988.064055,264.117307,0.510954,0.846985,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.996492,999.056095,259.746099,0.518122,0.946949,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.704871,999.442159,315.002481,0.434272,0.714235,
27777777.777778,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.451675,970.954895,309.681207,0.478665,0.815745,
