deviation_load,deviation_T_in,deviation_T_amb_input,deviation_eta_Q
0.0,70.0,0.0,0.35387099999999994
0.0,68.46938799999998,0.0,0.344797
0.0,66.93877599999996,0.0,0.33810299999999993
0.0,65.40816299999994,0.0,0.32935499999999995
0.0,63.877550999999926,0.0,0.319353
0.0,62.34693900000002,0.0,0.31333599999999995
0.0,60.816327,0.0,0.30461499999999997
0.0,59.285713999999984,0.0,0.29575299999999993
0.0,57.755101999999965,0.0,0.28759899999999994
0.0,56.224489999999946,0.0,0.2799809999999999
0.0,54.69387799999993,0.0,0.27210599999999996
0.0,53.163265000000024,0.0,0.2647729999999999
0.0,51.632653000000005,0.0,0.26236399999999993
0.0,50.102040999999986,0.0,0.24889799999999995
0.0,48.571428999999966,0.0,0.24660700000000002
0.0,47.04081599999995,0.0,0.23868599999999995
0.0,45.51020399999993,0.0,0.22947299999999993
0.0,43.979592000000025,0.0,0.22214299999999998
0.0,42.448980000000006,0.0,0.21364499999999997
0.0,40.91836699999999,0.0,0.20543099999999992
0.0,39.38775499999997,0.0,0.19714699999999996
0.0,37.85714299999995,0.0,0.18974999999999997
0.0,36.32653099999993,0.0,0.18077500000000002
0.0,34.79591800000003,0.0,0.171809
0.0,33.26530600000001,0.0,0.164968
0.0,31.73469399999999,0.0,0.15678799999999993
0.0,30.20408199999997,0.0,0.14785799999999993
0.0,28.673468999999955,0.0,0.142525
0.0,27.142856999999935,0.0,0.13165300000000002
0.0,25.61224500000003,0.0,0.126761
0.0,24.08163300000001,0.0,0.11831199999999997
0.0,22.551019999999994,0.0,0.11165799999999992
0.0,21.020407999999975,0.0,0.10274799999999995
0.0,19.489795999999956,0.0,0.09460800000000003
0.0,17.959183999999937,0.0,0.08680599999999994
0.0,16.428571000000034,0.0,0.07883600000000002
0.0,14.897959000000014,0.0,0.07102999999999993
0.0,13.367346999999995,0.0,0.06349300000000002
0.0,11.836734999999976,0.0,0.05529099999999998
0.0,10.30612199999996,0.0,0.04778199999999999
0.0,8.77550999999994,0.0,0.039296
0.0,7.244897999999921,0.0,0.030723999999999974
0.0,5.7142860000000155,0.0,0.023154999999999926
0.0,4.183672999999999,0.0,0.016522999999999954
0.0,2.6530609999999797,0.0,0.008232999999999935
0.0,1.1224489999999605,0.0,0.0004729999999999457
0.0,-0.4081630000000587,0.0,-0.00027399999999999647
0.0,-1.9387760000000753,0.0,0.02783799999999992
0.0,-3.469387999999981,0.0,0.02724099999999996
0.0,-5.0,0.0,0.026449999999999974
0.7,0.0,0.0,0.696726
0.680612,0.0,0.0,0.677872
0.661224,0.0,0.0,0.6573009999999999
0.641837,0.0,0.0,0.638415
0.622449,0.0,0.0,0.618772
0.6030610000000001,0.0,0.0,0.5998399999999999
0.583673,0.0,0.0,0.58153
0.5642860000000001,0.0,0.0,0.559954
0.544898,0.0,0.0,0.5433619999999999
0.5255099999999999,0.0,0.0,0.523712
0.506122,0.0,0.0,0.504912
0.48673500000000003,0.0,0.0,0.4855229999999999
0.46734699999999996,0.0,0.0,0.46529599999999993
0.447959,0.0,0.0,0.446828
