3.801864981651306152e-01,3.805080000000000684e-01
2.363407313823699951e-01,2.362600000000000255e-01
9.853383898735046387e-02,7.467500000000004690e-02
1.948031969368457794e-02,2.205800000000002203e-02
2.569536566734313965e-01,2.560520000000000573e-01
1.564547978341579437e-02,1.367900000000010774e-02
2.332742139697074890e-02,2.388299999999998757e-02
4.526065886020660400e-01,4.658700000000001173e-01
5.001508593559265137e-01,4.966800000000001214e-01
2.223256826400756836e-01,2.220860000000001166e-01
2.746359705924987793e-01,2.775370000000001447e-01
2.570607364177703857e-01,2.558960000000001234e-01
1.483577191829681396e-01,1.490470000000000406e-01
1.527456641197204590e-01,1.513540000000000996e-01
3.870394825935363770e-01,3.996380000000001598e-01
4.558531939983367920e-01,4.518310000000000382e-01
1.513094641268253326e-02,1.611000000000006871e-02
3.663928508758544922e-01,3.638560000000000683e-01
7.204560097306966782e-03,7.170000000000120721e-03
1.764898598194122314e-01,1.824700000000001321e-01
2.165886312723159790e-01,2.222790000000001154e-01
5.695196986198425293e-01,5.796040000000001191e-01
2.160781435668468475e-02,2.148500000000008736e-02
3.588968217372894287e-01,3.834780000000000966e-01
-8.804176934063434601e-03,-5.643999999999871342e-03
1.768141835927963257e-01,1.747050000000001102e-01
2.354368418455123901e-01,2.312100000000000266e-01
1.593877971172332764e-01,1.578490000000001281e-01
-6.544685456901788712e-03,-4.905999999999965944e-03
3.858926296234130859e-01,3.830100000000000726e-01
1.248907204717397690e-02,1.454900000000003413e-02
5.733115831390023232e-04,2.909000000000050434e-03
1.079389452934265137e-02,1.308600000000004204e-02
5.033689141273498535e-01,5.007390000000000452e-01
2.766827940940856934e-01,2.786670000000001091e-01
-1.327269361354410648e-03,-4.109999999998281695e-04
-1.691156066954135895e-02,-1.925900000000002610e-02
2.792573869228363037e-01,2.794780000000001152e-01
-1.039280649274587631e-02,-5.836999999999870070e-03
2.503992021083831787e-01,2.477340000000001208e-01
2.021100185811519623e-02,1.117800000000013227e-02
-1.686971820890903473e-02,-1.418499999999978112e-02
8.102214336395263672e-02,7.005400000000006067e-02
3.459451198577880859e-01,3.429130000000001344e-01
3.755516111850738525e-01,3.733840000000001602e-01
1.152453795075416565e-01,5.669000000000012918e-02
3.159605562686920166e-01,3.131530000000001257e-01
-8.863798342645168304e-03,-6.718999999999808459e-03
7.648108992725610733e-03,9.760000000000101927e-03
3.218457102775573730e-01,3.201940000000000897e-01
4.174622297286987305e-01,4.152050000000001573e-01
2.324639856815338135e-01,2.300180000000000557e-01
3.063416481018066406e-01,2.987509999999999888e-01
3.630041480064392090e-01,3.619260000000000810e-01
3.626006841659545898e-01,3.621990000000000487e-01
2.650759555399417877e-02,1.679500000000011539e-02
3.049475550651550293e-01,3.023450000000000859e-01
-1.759346923790872097e-03,-4.335999999999895493e-03
9.760001301765441895e-02,9.906200000000009442e-02
2.645238116383552551e-02,2.450600000000013878e-02
5.064192414283752441e-01,5.018540000000001333e-01
7.884486764669418335e-02,7.812300000000016453e-02
1.460194867104291916e-02,1.858400000000004493e-02
-4.120197147130966187e-03,-3.466999999999997861e-03
1.761951297521591187e-02,1.967399999999996929e-02
2.447485178709030151e-02,2.281100000000002570e-02
1.532451808452606201e-01,1.535600000000000298e-01
5.045342445373535156e-02,5.135400000000012177e-02
1.859484165906906128e-01,1.946040000000001102e-01
2.736167609691619873e-01,2.701310000000000100e-01
1.841188222169876099e-01,2.094910000000000938e-01
8.088717004284262657e-04,1.460000000000016840e-03
4.329749345779418945e-01,4.310920000000001417e-01
1.217271015048027039e-01,1.302180000000000559e-01
7.260831445455551147e-02,6.408900000000017361e-02
-2.821414498612284660e-03,-2.299999999988422417e-05
2.493718415498733521e-01,2.508790000000000742e-01
1.417046636343002319e-01,1.406150000000000455e-01
7.338822633028030396e-02,7.154400000000005200e-02
2.814200520515441895e-01,2.842000000000001192e-01
3.004680275917053223e-01,3.029170000000001028e-01
3.162115216255187988e-01,3.194800000000000972e-01
1.073130518198013306e-01,1.077120000000001410e-01
1.732139289379119873e-01,1.554320000000001256e-01
-1.239620521664619446e-02,-1.045899999999999608e-02
4.836215674877166748e-01,4.798950000000000715e-01
4.048631787300109863e-01,4.017900000000000915e-01
5.359994769096374512e-01,5.307540000000001701e-01
4.978676326572895050e-03,2.921000000000062435e-03
1.552642434835433960e-01,1.561880000000001045e-01
-6.130681867944076657e-05,8.989999999999831459e-04
3.966491818428039551e-01,3.953370000000000495e-01
1.354891359806060791e-01,1.362460000000000893e-01
1.241830550134181976e-02,4.070000000000129070e-03
1.372152706608176231e-03,3.592000000000039606e-03
6.693323608487844467e-03,7.951000000000041368e-03
4.031342566013336182e-01,4.009230000000000294e-01
1.251998543739318848e-01,1.254580000000000695e-01
2.345095127820968628e-01,2.319740000000001245e-01
8.993486315011978149e-02,8.992900000000014771e-02
-8.262131363153457642e-03,-5.268999999999857131e-03
9.639304876327514648e-02,9.695799999999998864e-02
3.904193341732025146e-01,3.867380000000001372e-01
1.313930898904800415e-01,1.304380000000001649e-01
7.413951307535171509e-02,7.197900000000012621e-02
-3.277897601947188377e-03,-2.800000000000024691e-03
-6.071351002901792526e-03,-4.694999999999893703e-03
-8.100368082523345947e-03,-7.136999999999837918e-03
1.433161050081253052e-01,1.437280000000000779e-01
1.545905619859695435e-01,1.520759999999999890e-01
1.023286860436201096e-02,1.358500000000006924e-02
1.025039404630661011e-01,9.960200000000007936e-02
5.044797062873840332e-01,5.063560000000000283e-01
4.851705133914947510e-01,5.066460000000001518e-01
1.962088572327047586e-04,1.139000000000112145e-03
2.440614067018032074e-02,2.527200000000018321e-02
4.493118524551391602e-01,4.488680000000000447e-01
4.664503931999206543e-01,4.623480000000000922e-01
8.907997980713844299e-03,8.210000000000050591e-03
-1.775042712688446045e-02,-2.823899999999990307e-02
2.983670234680175781e-01,2.995550000000001267e-01
4.098010361194610596e-01,4.110010000000000607e-01
-1.336380839347839355e-02,-2.147999999999927745e-03
1.699665635824203491e-01,1.664580000000001059e-01
2.039470225572586060e-01,2.017490000000000672e-01
7.597552984952926636e-02,7.485200000000002962e-02
1.849548071622848511e-01,1.856550000000001255e-01
-1.048610918223857880e-02,-1.033699999999992958e-02
9.670273400843143463e-03,1.207000000000013618e-02
-2.801587339490652084e-03,-2.954999999999929905e-03
2.458875328302383423e-01,2.473600000000000243e-01
1.895103976130485535e-02,1.991000000000009429e-02
8.195088803768157959e-02,1.272340000000001803e-01
-2.737197093665599823e-03,4.600000000010151524e-05
5.149393677711486816e-01,5.120310000000001249e-01
2.873280346393585205e-01,2.859170000000000877e-01
-3.479926614090800285e-03,-1.372899999999988019e-02
2.328914403915405273e-02,1.326400000000016455e-02
8.692691102623939514e-03,5.357000000000167184e-03
-7.158358581364154816e-03,-7.403999999999855142e-03
-6.631171796470880508e-03,-5.268999999999857131e-03
5.616909265518188477e-01,5.757020000000000470e-01
1.298275440931320190e-01,1.300110000000000987e-01
4.222941398620605469e-01,4.217230000000000700e-01
3.489825408905744553e-03,4.365000000000174296e-03
4.588486999273300171e-02,4.658500000000009855e-02
3.493551313877105713e-01,3.510980000000000212e-01
2.715644240379333496e-01,2.693650000000000766e-01
4.253930449485778809e-01,4.224990000000000689e-01
-7.464848458766937256e-03,-4.167000000000031790e-03
8.062560111284255981e-03,0.000000000000000000e+00
