P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.874463,986.883239,287.942863,0.504515,0.850411,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.148631,964.801621,299.680083,0.503871,0.966419,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.108100,993.756060,293.630746,0.520567,0.949499,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.378337,984.377128,283.509522,0.520789,0.938378,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.132602,979.582046,299.304549,0.511139,0.973580,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.594107,1001.689451,302.066273,0.474880,0.615114,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.189160,1004.101494,272.711785,0.526856,0.956730,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.274699,982.800891,268.695968,0.519016,0.936214,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.696158,956.275538,286.411908,0.467236,0.579808,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.614023,975.927591,284.915543,0.466124,0.565431,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.727973,979.399910,297.943630,0.487734,0.682250,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.878777,969.155130,284.420804,0.502369,0.786166,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.633377,998.827682,280.297009,0.483894,0.649210,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.664468,984.094397,263.209761,0.480960,0.636991,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.941984,946.333066,308.382024,0.464386,0.743306,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.081456,954.537699,255.838916,0.506580,0.895258,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.754298,990.324197,262.667842,0.500039,0.747428,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.052212,946.692964,263.986485,0.501127,0.831773,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.339330,992.765040,298.501297,0.521564,0.941562,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.496460,1010.787721,289.934925,0.530454,0.950889,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.184413,995.491863,295.772923,0.521114,0.939729,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.890259,953.239308,312.921616,0.444831,0.730889,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.479521,1001.093644,291.230564,0.446753,0.495803,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.996987,974.235214,294.847052,0.510609,0.912928,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.093524,947.596626,270.693149,0.503397,0.869654,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.935865,943.733233,257.391370,0.490533,0.729212,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.462729,1009.798228,307.034080,0.432100,0.496220,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.320815,954.967367,310.195567,0.469142,0.799121,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.331135,957.016332,281.352612,0.510200,0.925510,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.199245,976.775532,308.685545,0.482440,0.830238,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.658488,1006.326899,281.834507,0.494383,0.697101,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.038308,974.534420,308.104128,0.479464,0.832040,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.789729,981.560587,267.261155,0.498786,0.748295,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.553558,953.997789,311.955044,0.398630,0.454050,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.151966,944.263420,296.461175,0.503652,0.898786,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.598481,1008.988746,309.376179,0.453250,0.643405,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.297009,962.255064,312.598481,0.461319,0.767191,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.309948,966.481808,287.238335,0.513457,0.929816,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.492477,996.391471,275.792677,0.525815,0.944653,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.140507,957.304594,321.721012,0.412615,0.634207,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.283069,948.678905,265.874925,0.506292,0.921371,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.778042,984.691706,316.286507,0.430469,0.699835,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.800545,949.572012,254.125236,0.479376,0.642476,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.365411,967.096151,265.368408,0.514430,0.930532,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.458805,981.376121,270.191413,0.520415,0.937917,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.642121,959.717401,290.716084,0.458939,0.544149,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.547713,972.636227,297.058830,0.447361,0.495497,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.624671,997.546415,300.891091,0.482210,0.637109,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.359272,971.413382,285.449547,0.515871,0.932491,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.669455,965.090222,276.372660,0.467366,0.584996,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.574968,990.206626,256.117995,0.466665,0.566831,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.452571,1008.372068,261.181919,0.443800,0.482290,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.373484,955.397140,302.652306,0.497707,0.917123,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.484425,977.514911,295.522995,0.518482,0.936424,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.798760,1000.167346,253.795754,0.509055,0.824716,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.741982,952.691849,259.803866,0.474497,0.606999,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.971729,1012.481740,319.883544,0.440121,0.679928,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.120917,944.691130,311.628192,0.453650,0.766633,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.842342,989.510975,310.674067,0.464117,0.788351,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.520803,1005.961202,293.980876,0.462568,0.549562,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.566941,1002.128433,303.277378,0.467023,0.590506,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.125797,1005.285870,314.125648,0.469036,0.762231,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.908700,943.265464,286.800967,0.487889,0.704036,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.764909,1010.820804,307.687147,0.477829,0.827763,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.206343,1004.878663,279.497661,0.525586,0.944408,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.395041,964.549478,322.948477,0.413671,0.624676,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.704463,973.906790,271.693931,0.481481,0.645420,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.500818,947.837647,260.382422,0.407905,0.400370,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.350929,983.562667,292.590156,0.519945,0.937752,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.849724,971.038900,261.602749,0.500288,0.764822,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.808428,1012.816260,290.280061,0.511202,0.880453,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.894480,957.864917,271.985973,0.494494,0.753177,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.469936,970.043601,263.461081,0.516401,0.933012,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.687397,987.802153,258.584467,0.488713,0.670868,
55555555.555556,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.722720,960.017137,301.284879,0.475438,0.616517,
