P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross,eta_Q,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.457151,946.435302,302.645610,0.390878,0.362469,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.335750,996.698098,284.204878,0.524649,0.943250,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.960041,1007.440488,273.356803,0.519467,0.947572,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.709389,1009.845482,274.552199,0.502633,0.762876,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.699129,1005.691054,310.367575,0.461633,0.740053,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.588590,982.141970,276.394893,0.462639,0.558150,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.733211,970.738877,315.500609,0.428351,0.659788,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.792012,997.692345,277.232616,0.508100,0.808929,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.591505,948.433080,280.028812,0.437346,0.470786,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.496459,998.366807,312.907888,0.475276,0.781099,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.249038,964.376561,317.277488,0.437650,0.698095,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.843910,959.440951,281.200485,0.492813,0.717240,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.298024,947.011258,267.824537,0.505934,0.920812,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.629898,955.068041,318.353513,0.389334,0.521362,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.655217,1011.649547,289.993572,0.494420,0.710207,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.283295,969.233681,309.732908,0.476361,0.812626,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.457145,968.361529,295.053987,0.515072,0.932110,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.276622,975.433966,298.163820,0.514684,0.932984,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.541589,977.655316,261.463749,0.447505,0.502437,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.411773,964.972127,270.685390,0.514127,0.930449,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.121209,949.914592,296.141278,0.505292,0.903468,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.054564,1000.148069,320.278219,0.436156,0.671655,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.439551,967.061186,278.972260,0.515069,0.931380,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.020337,983.178195,280.924300,0.516286,0.968248,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.906505,951.869531,253.173112,0.493084,0.739895,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.009127,993.759118,265.459970,0.517012,0.944986,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.222738,949.202066,291.183622,0.505230,0.920283,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.724021,949.349089,256.897784,0.466408,0.580845,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.166338,975.949516,300.428330,0.507296,0.959368,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.246024,955.713516,264.889426,0.508109,0.924235,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.431652,997.194667,280.387058,0.525694,0.944526,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.460198,973.864551,269.111351,0.517712,0.934624,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.376027,994.300209,303.263505,0.510336,0.926242,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.263540,970.363801,263.543614,0.514275,0.930357,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.507318,1001.531542,262.093946,0.456023,0.525123,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.091329,965.411186,291.629994,0.512388,0.958271,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.491667,945.014416,321.147753,0.411631,0.638585,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.025658,994.962179,305.711249,0.495477,0.878042,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.101307,987.418468,320.447749,0.430876,0.664584,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.331922,944.306881,261.681530,0.505687,0.919746,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.769591,945.560845,312.511556,0.431725,0.603713,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.556468,966.557792,277.826588,0.443417,0.488664,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.802558,971.434277,307.742363,0.467982,0.721599,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.321342,1002.679824,267.152984,0.526620,0.945649,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.387383,993.134630,275.703092,0.523969,0.942284,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.040433,974.568446,278.024973,0.514380,0.954958,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.577109,994.843130,315.073572,0.420046,0.582357,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.693269,1008.337945,301.687658,0.492763,0.742604,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.186550,995.516434,301.274470,0.513384,0.955282,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.154034,1012.606931,285.283213,0.528931,0.959470,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.525349,984.847666,296.017200,0.448349,0.504557,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.619582,961.813403,258.661386,0.455725,0.531349,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.480922,966.032294,271.424297,0.514999,0.931269,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.010760,990.153216,316.461130,0.447417,0.716974,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.061213,1009.907869,304.986848,0.504528,0.897734,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.081468,967.828398,297.081510,0.510340,0.961245,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.686774,945.976853,297.598721,0.455511,0.539807,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.259465,957.092714,298.967016,0.506833,0.924292,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.127369,960.743700,287.219103,0.512051,0.964037,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.312429,1007.863677,257.662988,0.528248,0.947749,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.210469,990.676050,288.404238,0.520592,0.938246,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.469451,998.694194,253.684715,0.442788,0.479653,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.938213,950.513618,282.233363,0.495790,0.760604,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.365455,1009.175556,283.580326,0.529172,0.949009,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.553035,991.516993,260.691648,0.461388,0.548085,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.373833,948.158113,316.887817,0.432926,0.697073,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.147778,1005.237040,309.012162,0.491239,0.837015,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.232874,1003.552061,290.354500,0.525447,0.944444,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.870345,965.620383,270.340528,0.499344,0.761638,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.137477,952.584781,288.958706,0.509540,0.932163,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.073087,984.035669,255.045410,0.516319,0.943417,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.037998,968.319336,258.032203,0.511749,0.925395,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.534007,1004.223721,275.009652,0.465666,0.559400,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.479448,973.366009,311.756191,0.393641,0.435990,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.197107,1002.019197,294.567492,0.523911,0.942931,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.270887,986.043755,310.925705,0.477854,0.802041,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.819664,976.416349,291.916359,0.498904,0.758056,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.566220,960.192832,292.393938,0.441469,0.480997,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.162148,951.169186,281.842847,0.509794,0.945793,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.428735,999.398971,306.445057,0.501815,0.879091,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.778439,1006.233915,306.957692,0.481096,0.826467,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.307838,979.529507,313.587582,0.463767,0.760783,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.878193,975.220998,254.238997,0.505998,0.807560,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.172589,1003.340363,312.172810,0.477784,0.790945,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.893909,972.399048,315.978463,0.435840,0.708300,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.348566,992.293581,322.363363,0.429001,0.644746,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.094846,950.870513,273.699764,0.505424,0.889312,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.388802,986.769734,284.644257,0.521693,0.939574,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.455742,1001.365670,265.752605,0.439505,0.471477,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.049526,963.413723,286.083501,0.509700,0.912238,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.001419,962.512193,266.597467,0.507903,0.863711,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.399406,980.615013,300.002718,0.514158,0.974565,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,0.977091,963.726026,308.240758,0.471458,0.822277,
111111111.111111,993.150000,25000000.000000,-1.000000,-1.000000,-1.000000,1.000000,993.150000,298.150000,0.514034,0.943553,
